tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus		length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	1285073.439
CUFF.4783	-	-	CUFF.4783	-	-	ENSBTAT00000008498	Feb-66	ENSBTAT00000008498:2-2066	-	14.7924	11.9807	16.8116	OK	11.51093747	
CUFF.4682	-	-	CUFF.4682	-	-	ENSBTAT00000023596	1-912	ENSBTAT00000023596:1-912	-	14.7998	9.6317	15.6515	OK	11.5166959	
CUFF.8715	-	-	CUFF.8715	-	-	ENSBTAT00000027862	1-1073	ENSBTAT00000027862:1-1073	-	14.8117	10.2314	16.0913	OK	11.52595607	
CUFF.8306	-	-	CUFF.8306	-	-	ENSBTAT00000065150	49-1040	ENSBTAT00000065150:49-1040	-	14.8158	9.96093	15.696	OK	11.52914655	
CUFF.8160	-	-	CUFF.8160	-	-	ENSBTAT00000057179	0-560	ENSBTAT00000057179:0-560	-	14.8278	7.30019	14.4223	OK	11.53848453	
CUFF.5786	-	-	CUFF.5786	-	-	ENSBTAT00000009341	0-876	ENSBTAT00000009341:0-876	-	14.829	9.44741	15.7077	OK	11.53941833	
CUFF.5380	-	-	CUFF.5380	-	-	ENSBTAT00000004885	5-1412	ENSBTAT00000004885:5-1412	-	14.8314	11.0553	16.4412	OK	11.54128593	
CUFF.7152	-	-	CUFF.7152	-	-	ENSBTAT00000043576	6-660	ENSBTAT00000043576:6-660	-	14.8326	8.08047	14.7888	OK	11.54221973	
CUFF.11509	-	-	CUFF.11509	-	-	ENSBTAT00000015071	374-4622	ENSBTAT00000015071:374-4622	-	14.8416	13.1679	16.2428	OK	11.54922322	
CUFF.10898	-	-	CUFF.10898	-	-	ENSBTAT00000050795	0-835	ENSBTAT00000050795:0-835	-	14.8445	9.31422	15.2849	OK	11.5514799	
CUFF.10876	-	-	CUFF.10876	-	-	ENSBTAT00000019692	6-579	ENSBTAT00000019692:6-579	-	14.8461	7.30858	14.6172	OK	11.55272497	
CUFF.9740	-	-	CUFF.9740	-	-	ENSBTAT00000004667	3-1825	ENSBTAT00000004667:3-1825	-	14.8481	11.766	17.0744	OK	11.5542813	
CUFF.4565	-	-	CUFF.4565	-	-	ENSBTAT00000021725	35-1239	ENSBTAT00000021725:35-1239	-	14.851	10.6004	15.9834	OK	11.55653798	
CUFF.8303	-	-	CUFF.8303	-	-	ENSBTAT00000014479	Oct-97	ENSBTAT00000014479:10-2597	-	14.8516	12.4878	16.2265	OK	11.55700488	
CUFF.13345	-	-	CUFF.13345	-	-	ENSBTAT00000015662	36-1730	ENSBTAT00000015662:36-1730	-	14.8522	11.5956	16.6576	OK	11.55747178	
CUFF.13032	-	-	CUFF.13032	-	-	ENSBTAT00000016895	1284-4401	ENSBTAT00000016895:1284-4401	-	14.8535	12.7636	16.2824	OK	11.55848339	
CUFF.11070	-	-	CUFF.11070	-	-	ENSBTAT00000025227	0-2479	ENSBTAT00000025227:0-2479	-	14.8553	12.3883	16.0887	OK	11.55988409	
CUFF.11877	-	-	CUFF.11877	-	-	ENSBTAT00000044861	0-861	ENSBTAT00000044861:0-861	-	14.8643	9.49619	15.5182	OK	11.56688758	
CUFF.11756	-	-	CUFF.11756	-	-	ENSBTAT00000020766	6-1088	ENSBTAT00000020766:6-1088	-	14.8705	10.3212	16.3111	OK	11.57171221	
CUFF.433	-	-	CUFF.433	-	-	ENSBTAT00000023881	100-2858	ENSBTAT00000023881:100-2858	-	14.8723	12.5812	15.9796	OK	11.57311291	
CUFF.11822	-	-	CUFF.11822	-	-	ENSBTAT00000021138	2-849	ENSBTAT00000021138:2-849	-	14.878	9.41771	15.5392	OK	11.57754845	
CUFF.9419	-	-	CUFF.9419	-	-	ENSBTAT00000006107	0-3708	ENSBTAT00000006107:0-3708	-	14.8809	13.015	16.1612	OK	11.57980513	
CUFF.500	-	-	CUFF.500	-	-	ENSBTAT00000011993	20-3654	ENSBTAT00000011993:20-3654	-	14.8822	13.0056	16.5726	OK	11.58081674	
CUFF.13121	-	-	CUFF.13121	-	-	ENSBTAT00000014270	20-974	ENSBTAT00000014270:20-974	-	14.8826	9.82467	15.8867	OK	11.58112801	
CUFF.1538	-	-	CUFF.1538	-	-	ENSBTAT00000017570	0-485	ENSBTAT00000017570:0-485	-	14.8834	6.37321	13.7744	OK	11.58175054	
CUFF.11304	-	-	CUFF.11304	-	-	ENSBTAT00000016610	2-507	ENSBTAT00000016610:2-507	-	14.8883	6.5157	13.8212	OK	11.58556356	
CUFF.6592	-	-	CUFF.6592	-	-	ENSBTAT00000061099	0-438	ENSBTAT00000061099:0-438	-	14.8902	5.69121	13.2036	OK	11.58704207	
CUFF.2261	-	-	CUFF.2261	-	-	ENSBTAT00000025542	0-2701	ENSBTAT00000025542:0-2701	-	14.8924	12.5883	16.0954	OK	11.58875403	
CUFF.13522	-	-	CUFF.13522	-	-	ENSBTAT00000027888	0-1114	ENSBTAT00000027888:0-1114	-	14.8957	10.3827	17.0062	OK	11.59132198	
CUFF.2381	-	-	CUFF.2381	-	-	ENSBTAT00000046902	0-1134	ENSBTAT00000046902:0-1134	-	14.897	10.4634	15.7391	OK	11.5923336	
CUFF.1818	-	-	CUFF.1818	-	-	ENSBTAT00000026033	0-1107	ENSBTAT00000026033:0-1107	-	14.9007	10.3583	16.8435	OK	11.59521281	
CUFF.6010	-	-	CUFF.6010	-	-	ENSBTAT00000001290	0-3763	ENSBTAT00000001290:0-3763	-	14.9031	13.0633	16.2429	OK	11.59708041	
CUFF.2281	-	-	CUFF.2281	-	-	ENSBTAT00000033093	0-1274	ENSBTAT00000033093:0-1274	-	14.9048	10.8789	15.7313	OK	11.59840329	
CUFF.11144	-	-	CUFF.11144	-	-	ENSBTAT00000054838	0-1320	ENSBTAT00000054838:0-1320	-	14.9159	10.953	16.0896	OK	11.60704093	
CUFF.12836	-	-	CUFF.12836	-	-	ENSBTAT00000010946	18-3516	ENSBTAT00000010946:18-3516	-	14.9216	12.9697	16.5043	OK	11.61147647	
CUFF.5170	-	-	CUFF.5170	-	-	ENSBTAT00000022911	16-Jan	ENSBTAT00000022911:1-2616	-	14.9274	12.5448	16.3959	OK	11.61598983	
CUFF.3367	-	-	CUFF.3367	-	-	ENSBTAT00000006978	4-909	ENSBTAT00000006978:4-909	-	14.9276	9.69555	15.7553	OK	11.61614547	
CUFF.10446	-	-	CUFF.10446	-	-	ENSBTAT00000024829	0-2501	ENSBTAT00000024829:0-2501	-	14.9303	12.4787	16.2263	OK	11.61824651	
CUFF.3884	-	-	CUFF.3884	-	-	ENSBTAT00000028791	0-1606	ENSBTAT00000028791:0-1606	-	14.9314	11.4859	16.3286	OK	11.61910249	
CUFF.8610	-	-	CUFF.8610	-	-	ENSBTAT00000025588	0-2514	ENSBTAT00000025588:0-2514	-	14.9326	12.4935	16.2217	OK	11.62003629	
CUFF.6114	-	-	CUFF.6114	-	-	ENSBTAT00000032961	19-1912	ENSBTAT00000032961:19-1912	-	14.9327	11.9041	16.4866	OK	11.62011411	
CUFF.6800	-	-	CUFF.6800	-	-	ENSBTAT00000015105	0-2400	ENSBTAT00000015105:0-2400	-	14.9359	12.3807	16.0782	OK	11.62260424	
CUFF.65	-	-	CUFF.65	-	-	ENSBTAT00000061477	38-3960	ENSBTAT00000061477:38-3960	-	14.9363	13.1438	16.3726	OK	11.62291551	
CUFF.2670	-	-	CUFF.2670	-	-	ENSBTAT00000037858	1-852	ENSBTAT00000037858:1-852	-	14.9407	9.49061	15.349	OK	11.62633944	
CUFF.10932	-	-	CUFF.10932	-	-	ENSBTAT00000024561	0-584	ENSBTAT00000024561:0-584	-	14.9428	7.51239	14.5126	OK	11.62797358	
CUFF.6036	-	-	CUFF.6036	-	-	ENSBTAT00000061639	2-1033	ENSBTAT00000061639:2-1033	-	14.9442	10.1547	15.764	OK	11.62906301	
CUFF.1321	-	-	CUFF.1321	-	-	ENSBTAT00000008390	0-397	ENSBTAT00000008390:0-397	-	14.9482	5.02317	13.3114	OK	11.63217568	
CUFF.121	-	-	CUFF.121	-	-	ENSBTAT00000023336	63-2441	ENSBTAT00000023336:63-2441	-	14.9495	12.4113	16.0593	OK	11.63318729	
CUFF.12712	-	-	CUFF.12712	-	-	ENSBTAT00000045814	84-1121	ENSBTAT00000045814:84-1121	-	14.9563	10.1921	15.8651	OK	11.63847882	
CUFF.12750	-	-	CUFF.12750	-	-	ENSBTAT00000038217	689-981	ENSBTAT00000038217:689-981	-	14.9585	2.73178	9.9027	OK	11.64019078	
CUFF.531	-	-	CUFF.531	-	-	ENSBTAT00000064786	430-737	ENSBTAT00000064786:430-737	-	14.9593	2.92309	9.74364	OK	11.64081332	
CUFF.11159	-	-	CUFF.11159	-	-	ENSBTAT00000052616	0-2423	ENSBTAT00000052616:0-2423	-	14.9609	12.4277	16.1314	OK	11.64205838	
CUFF.12214	-	-	CUFF.12214	-	-	ENSBTAT00000030754	1-1557	ENSBTAT00000030754:1-1557	-	14.9675	11.4705	16.8533	OK	11.64719427	
CUFF.1181	-	-	CUFF.1181	-	-	ENSBTAT00000018970	189-2138	ENSBTAT00000018970:189-2138	-	14.9679	12.0225	16.6269	OK	11.64750554	
CUFF.4408	-	-	CUFF.4408	-	-	ENSBTAT00000021345	29-5055	ENSBTAT00000021345:29-5055	-	14.9699	13.4904	16.367	OK	11.64906187	
CUFF.14106	-	-	CUFF.14106	-	-	ENSBTAT00000030821	0-450	ENSBTAT00000030821:0-450	-	14.9767	5.76102	13.0731	OK	11.6543534	
CUFF.11356	-	-	CUFF.11356	-	-	ENSBTAT00000033704	145-8949	ENSBTAT00000033704:145-8949	-	14.9907	13.9757	15.9916	OK	11.66524772	
CUFF.10775	-	-	CUFF.10775	-	-	ENSBTAT00000026859	0-5757	ENSBTAT00000026859:0-5757	-	14.9924	13.6307	16.2806	OK	11.6665706	
CUFF.11096	-	-	CUFF.11096	-	-	ENSBTAT00000007344	1-1527	ENSBTAT00000007344:1-1527	-	15.0056	11.4346	16.6619	OK	11.67684239	
CUFF.866	-	-	CUFF.866	-	-	ENSBTAT00000024789	Dec-74	ENSBTAT00000024789:12-2674	-	15.0073	12.6604	16.2562	OK	11.67816527	
CUFF.7282	-	-	CUFF.7282	-	-	ENSBTAT00000002038	26-2521	ENSBTAT00000002038:26-2521	-	15.0132	12.5487	16.3053	OK	11.68275644	
CUFF.13617	-	-	CUFF.13617	-	-	ENSBTAT00000025616	2-644	ENSBTAT00000025616:2-644	-	15.0139	8.0762	14.5993	OK	11.68330116	
CUFF.2157	-	-	CUFF.2157	-	-	ENSBTAT00000023654	0-1425	ENSBTAT00000023654:0-1425	-	15.022	11.2655	16.6533	OK	11.6896043	
CUFF.11696	-	-	CUFF.11696	-	-	ENSBTAT00000028102	0-1385	ENSBTAT00000028102:0-1385	-	15.0243	11.1589	16.7023	OK	11.69139408	
CUFF.1379	-	-	CUFF.1379	-	-	ENSBTAT00000000849	56-2801	ENSBTAT00000000849:56-2801	-	15.0272	12.7135	16.1643	OK	11.69365076	
CUFF.6699	-	-	CUFF.6699	-	-	ENSBTAT00000014911	0-1179	ENSBTAT00000014911:0-1179	-	15.0284	10.7406	16.0686	OK	11.69458456	
CUFF.7484	-	-	CUFF.7484	-	-	ENSBTAT00000002982	4811-8106	ENSBTAT00000002982:4811-8106	-	15.0308	13.0122	16.462	OK	11.69645216	
CUFF.4656	-	-	CUFF.4656	-	-	ENSBTAT00000022752	41-762	ENSBTAT00000022752:41-762	-	15.0343	8.71252	15.4889	OK	11.69917574	
CUFF.995	-	-	CUFF.995	-	-	ENSBTAT00000029225	0-2458	ENSBTAT00000029225:0-2458	-	15.0385	12.5347	16.3073	OK	11.70244404	
CUFF.2370	-	-	CUFF.2370	-	-	ENSBTAT00000008257	0-2862	ENSBTAT00000008257:0-2862	-	15.041	12.8208	16.2351	OK	11.70438945	
CUFF.10391	-	-	CUFF.10391	-	-	ENSBTAT00000030292	0-1602	ENSBTAT00000030292:0-1602	-	15.046	11.5768	16.4316	OK	11.70828028	
CUFF.12496	-	-	CUFF.12496	-	-	ENSBTAT00000037847	38-765	ENSBTAT00000037847:38-765	-	15.0527	8.77777	15.7726	OK	11.71349399	
CUFF.2171	-	-	CUFF.2171	-	-	ENSBTAT00000009433	16-Apr	ENSBTAT00000009433:4-2016	-	15.0533	12.1416	16.9983	OK	11.71396089	
CUFF.10843	-	-	CUFF.10843	-	-	ENSBTAT00000015963	0-1905	ENSBTAT00000015963:0-1905	-	15.0623	12.0385	16.6968	OK	11.72096438	
CUFF.11788	-	-	CUFF.11788	-	-	ENSBTAT00000012046	16-822	ENSBTAT00000012046:16-822	-	15.0651	9.27822	15.4637	OK	11.72314324	
CUFF.8865	-	-	CUFF.8865	-	-	ENSBTAT00000065720	0-667	ENSBTAT00000065720:0-667	-	15.0654	8.37145	15.0985	OK	11.72337669	
CUFF.2292	-	-	CUFF.2292	-	-	ENSBTAT00000046962	0-362	ENSBTAT00000046962:0-362	-	15.0684	4.13163	11.5686	OK	11.72571119	
CUFF.1847	-	-	CUFF.1847	-	-	ENSBTAT00000020656	1-1389	ENSBTAT00000020656:1-1389	-	15.0707	11.2066	16.6662	OK	11.72750097	
CUFF.8349	-	-	CUFF.8349	-	-	ENSBTAT00000043376	0-1335	ENSBTAT00000043376:0-1335	-	15.0716	11.1287	16.4316	OK	11.72820132	
CUFF.7231	-	-	CUFF.7231	-	-	ENSBTAT00000033340	1-681	ENSBTAT00000033340:1-681	-	15.073	8.50467	15.8363	OK	11.72929075	
CUFF.1148	-	-	CUFF.1148	-	-	ENSBTAT00000028997	0-1037	ENSBTAT00000028997:0-1037	-	15.0769	10.2883	16.0574	OK	11.7323256	
CUFF.2426	-	-	CUFF.2426	-	-	ENSBTAT00000023772	0-660	ENSBTAT00000023772:0-660	-	15.0781	8.30916	14.8054	OK	11.73325939	
CUFF.4885	-	-	CUFF.4885	-	-	ENSBTAT00000025426	0-1017	ENSBTAT00000025426:0-1017	-	15.0799	10.1965	15.785	OK	11.73466009	
CUFF.9287	-	-	CUFF.9287	-	-	ENSBTAT00000020076	1202-1584	ENSBTAT00000020076:1202-1584	-	15.0821	4.69838	11.4849	OK	11.73637206	
CUFF.1166	-	-	CUFF.1166	-	-	ENSBTAT00000047621	0-990	ENSBTAT00000047621:0-990	-	15.0906	10.1724	15.5104	OK	11.74298647	
CUFF.833	-	-	CUFF.833	-	-	ENSBTAT00000016878	5-473	ENSBTAT00000016878:5-473	-	15.0914	6.17861	14.4878	OK	11.743609	
CUFF.2709	-	-	CUFF.2709	-	-	ENSBTAT00000046862	15-2544	ENSBTAT00000046862:15-2544	-	15.094	12.656	16.4409	OK	11.74563223	
CUFF.13124	-	-	CUFF.13124	-	-	ENSBTAT00000002194	106-1360	ENSBTAT00000002194:106-1360	-	15.0949	10.9729	15.9027	OK	11.74633258	
CUFF.7422	-	-	CUFF.7422	-	-	ENSBTAT00000064228	3749-5703	ENSBTAT00000064228:3749-5703	-	15.0965	12.1448	16.8395	OK	11.74757764	
CUFF.4962	-	-	CUFF.4962	-	-	ENSBTAT00000035587	1-1426	ENSBTAT00000035587:1-1426	-	15.1041	11.3354	16.7933	OK	11.7534917	
CUFF.13793	-	-	CUFF.13793	-	-	ENSBTAT00000049560	0-291	ENSBTAT00000049560:0-291	-	15.1098	2.74117	9.93673	OK	11.75792725	
CUFF.5335	-	-	CUFF.5335	-	-	ENSBTAT00000021758	97-2100	ENSBTAT00000021758:97-2100	-	15.1288	12.1962	17.0746	OK	11.77271239	
CUFF.5781	-	-	CUFF.5781	-	-	ENSBTAT00000011369	0-2154	ENSBTAT00000011369:0-2154	-	15.1334	12.3596	16.4332	OK	11.77629195	
CUFF.9276	-	-	CUFF.9276	-	-	ENSBTAT00000022820	10-Aug	ENSBTAT00000022820:8-2610	-	15.1336	12.7224	16.6311	OK	11.77644759	
CUFF.7723	-	-	CUFF.7723	-	-	ENSBTAT00000050755	109-3243	ENSBTAT00000050755:109-3243	-	15.1423	13.0126	16.4805	OK	11.78321763	
CUFF.12374	-	-	CUFF.12374	-	-	ENSBTAT00000061439	Jun-43	ENSBTAT00000061439:6-2343	-	15.144	12.5437	16.2557	OK	11.78454051	
CUFF.1364	-	-	CUFF.1364	-	-	ENSBTAT00000054652	0-750	ENSBTAT00000054652:0-750	-	15.1502	9.04037	15.9536	OK	11.78936514	
CUFF.12183	-	-	CUFF.12183	-	-	ENSBTAT00000015646	0-1566	ENSBTAT00000015646:0-1566	-	15.1513	11.5883	17.255	OK	11.79022112	
CUFF.13005	-	-	CUFF.13005	-	-	ENSBTAT00000016618	37-3129	ENSBTAT00000016618:37-3129	-	15.1554	13.0281	16.6076	OK	11.7934116	
CUFF.13119	-	-	CUFF.13119	-	-	ENSBTAT00000020259	0-4421	ENSBTAT00000020259:0-4421	-	15.1554	13.5097	16.5544	OK	11.7934116	
CUFF.6926	-	-	CUFF.6926	-	-	ENSBTAT00000024669	0-1401	ENSBTAT00000024669:0-1401	-	15.1574	11.3161	16.8674	OK	11.79496793	
CUFF.6870	-	-	CUFF.6870	-	-	ENSBTAT00000026853	0-1802	ENSBTAT00000026853:0-1802	-	15.16	12.0072	17.4299	OK	11.79699116	
CUFF.11629	-	-	CUFF.11629	-	-	ENSBTAT00000012738	23-1187	ENSBTAT00000012738:23-1187	-	15.1602	10.7933	16.19	OK	11.79714679	
CUFF.5428	-	-	CUFF.5428	-	-	ENSBTAT00000038215	346-6041	ENSBTAT00000038215:346-6041	-	15.1619	13.7791	16.4578	OK	11.79846968	
CUFF.7617	-	-	CUFF.7617	-	-	ENSBTAT00000063304	7-1447	ENSBTAT00000063304:7-1447	-	15.1632	11.3559	16.4798	OK	11.79948129	
CUFF.3980	-	-	CUFF.3980	-	-	ENSBTAT00000007454	0-1248	ENSBTAT00000007454:0-1248	-	15.1822	11.0256	15.9792	OK	11.81426644	
CUFF.3777	-	-	CUFF.3777	-	-	ENSBTAT00000001908	0-716	ENSBTAT00000001908:0-716	-	15.183	8.77336	15.5971	OK	11.81488897	
CUFF.376	-	-	CUFF.376	-	-	ENSBTAT00000065740	368-3159	ENSBTAT00000065740:368-3159	-	15.1844	12.8969	16.3623	OK	11.8159784	
CUFF.5741	-	-	CUFF.5741	-	-	ENSBTAT00000002277	0-4485	ENSBTAT00000002277:0-4485	-	15.1851	13.5614	16.6294	OK	11.81652312	
CUFF.1964	-	-	CUFF.1964	-	-	ENSBTAT00000021226	0-298	ENSBTAT00000021226:0-298	-	15.1866	2.67678	9.70332	OK	11.81769037	
CUFF.5650	-	-	CUFF.5650	-	-	ENSBTAT00000048157	0-298	ENSBTAT00000048157:0-298	-	15.1866	2.67678	9.70332	OK	11.81769037	
CUFF.5746	-	-	CUFF.5746	-	-	ENSBTAT00000033022	0-1530	ENSBTAT00000033022:0-1530	-	15.1868	11.6002	17.0093	OK	11.817846	
CUFF.9116	-	-	CUFF.9116	-	-	ENSBTAT00000032734	1-1242	ENSBTAT00000032734:1-1242	-	15.1885	11.0075	15.9086	OK	11.81916888	
CUFF.4911	-	-	CUFF.4911	-	-	ENSBTAT00000057360	0-788	ENSBTAT00000057360:0-788	-	15.1893	9.23709	15.9435	OK	11.81979141	
CUFF.3806	-	-	CUFF.3806	-	-	ENSBTAT00000002383	0-591	ENSBTAT00000002383:0-591	-	15.1919	7.76084	14.5094	OK	11.82181464	
CUFF.10592	-	-	CUFF.10592	-	-	ENSBTAT00000024666	3-443	ENSBTAT00000024666:3-443	-	15.1947	5.66534	12.917	OK	11.82399351	
CUFF.12540	-	-	CUFF.12540	-	-	ENSBTAT00000006234	18-May	ENSBTAT00000006234:5-2118	-	15.1975	12.3635	16.7048	OK	11.82617237	
CUFF.2966	-	-	CUFF.2966	-	-	ENSBTAT00000022067	18-Feb	ENSBTAT00000022067:2-2618	-	15.2113	12.8068	16.7327	OK	11.83691106	
CUFF.13770	-	-	CUFF.13770	-	-	ENSBTAT00000065839	46-879	ENSBTAT00000065839:46-879	-	15.2125	9.57599	15.8004	OK	11.83784486	
CUFF.7230	-	-	CUFF.7230	-	-	ENSBTAT00000056926	0-1023	ENSBTAT00000056926:0-1023	-	15.214	10.3316	16.0823	OK	11.83901211	
CUFF.10499	-	-	CUFF.10499	-	-	ENSBTAT00000066157	1-348	ENSBTAT00000066157:1-348	-	15.2178	4.02288	10.9192	OK	11.84196913	
CUFF.8239	-	-	CUFF.8239	-	-	ENSBTAT00000003678	0-813	ENSBTAT00000003678:0-813	-	15.221	9.44363	15.4532	OK	11.84445927	
CUFF.1105	-	-	CUFF.1105	-	-	ENSBTAT00000026073	0-1802	ENSBTAT00000026073:0-1802	-	15.2226	12.0072	17.5405	OK	11.84570433	
CUFF.6954	-	-	CUFF.6954	-	-	ENSBTAT00000001565	Jan-85	ENSBTAT00000001565:1-3185	-	15.223	13.1214	16.5974	OK	11.8460156	
CUFF.9164	-	-	CUFF.9164	-	-	ENSBTAT00000016109	0-636	ENSBTAT00000016109:0-636	-	15.2255	8.15239	14.737	OK	11.84796101	
CUFF.8985	-	-	CUFF.8985	-	-	ENSBTAT00000015890	3088-5223	ENSBTAT00000015890:3088-5223	-	15.231	12.4229	16.5327	OK	11.85224092	
CUFF.3156	-	-	CUFF.3156	-	-	ENSBTAT00000046285	308-613	ENSBTAT00000046285:308-613	-	15.2347	2.94226	9.80754	OK	11.85512013	
CUFF.416	-	-	CUFF.416	-	-	ENSBTAT00000016976	0-603	ENSBTAT00000016976:0-603	-	15.2355	7.93711	15.3782	OK	11.85574267	
CUFF.7465	-	-	CUFF.7465	-	-	ENSBTAT00000055986	0-2121	ENSBTAT00000055986:0-2121	-	15.2382	12.4109	16.7829	OK	11.85784371	
CUFF.4764	-	-	CUFF.4764	-	-	ENSBTAT00000018997	0-2991	ENSBTAT00000018997:0-2991	-	15.2397	13.0346	16.6017	OK	11.85901096	
CUFF.190	-	-	CUFF.190	-	-	ENSBTAT00000017382	Sep-97	ENSBTAT00000017382:9-2097	-	15.2405	12.416	16.7138	OK	11.8596335	
CUFF.8574	-	-	CUFF.8574	-	-	ENSBTAT00000010972	May-65	ENSBTAT00000010972:5-2865	-	15.2406	12.9693	16.4905	OK	11.85971131	
CUFF.9827	-	-	CUFF.9827	-	-	ENSBTAT00000009723	0-2251	ENSBTAT00000009723:0-2251	-	15.2447	12.5357	16.2566	OK	11.86290179	
CUFF.11483	-	-	CUFF.11483	-	-	ENSBTAT00000001995	3-1626	ENSBTAT00000001995:3-1626	-	15.2458	11.7956	16.8334	OK	11.86375777	
CUFF.10595	-	-	CUFF.10595	-	-	ENSBTAT00000063216	139-2030	ENSBTAT00000063216:139-2030	-	15.2471	12.1803	16.8205	OK	11.86476939	
CUFF.7564	-	-	CUFF.7564	-	-	ENSBTAT00000011619	2-951	ENSBTAT00000011619:2-951	-	15.2533	10.0866	15.9704	OK	11.86959402	
CUFF.1756	-	-	CUFF.1756	-	-	ENSBTAT00000033813	Apr-86	ENSBTAT00000033813:4-2286	-	15.2572	12.5839	16.2979	OK	11.87262886	
CUFF.2156	-	-	CUFF.2156	-	-	ENSBTAT00000000497	1-1570	ENSBTAT00000000497:1-1570	-	15.2646	11.6932	16.5866	OK	11.87838729	
CUFF.12212	-	-	CUFF.12212	-	-	ENSBTAT00000049661	624-984	ENSBTAT00000049661:624-984	-	15.2646	4.15458	11.6328	OK	11.87838729	
CUFF.1198	-	-	CUFF.1198	-	-	ENSBTAT00000046986	Feb-43	ENSBTAT00000046986:2-1943	-	15.2675	12.2775	17.0036	OK	11.88064397	
CUFF.3368	-	-	CUFF.3368	-	-	ENSBTAT00000046128	0-1007	ENSBTAT00000046128:0-1007	-	15.2692	10.2978	15.9417	OK	11.88196685	
CUFF.11380	-	-	CUFF.11380	-	-	ENSBTAT00000009724	0-504	ENSBTAT00000009724:0-504	-	15.2786	6.72647	13.8486	OK	11.88928161	
CUFF.9939	-	-	CUFF.9939	-	-	ENSBTAT00000020320	0-778	ENSBTAT00000020320:0-778	-	15.2812	9.22766	15.8921	OK	11.89130484	
CUFF.9716	-	-	CUFF.9716	-	-	ENSBTAT00000007795	47-4608	ENSBTAT00000007795:47-4608	-	15.2865	13.6634	16.7677	OK	11.89542911	
CUFF.775	-	-	CUFF.775	-	-	ENSBTAT00000065564	0-1221	ENSBTAT00000065564:0-1221	-	15.2918	11.0244	16.0875	OK	11.89955339	
CUFF.4490	-	-	CUFF.4490	-	-	ENSBTAT00000009148	0-3137	ENSBTAT00000009148:0-3137	-	15.2971	13.159	16.6554	OK	11.90367767	
CUFF.12078	-	-	CUFF.12078	-	-	ENSBTAT00000013718	2-864	ENSBTAT00000013718:2-864	-	15.3005	9.71652	15.9628	OK	11.90632343	
CUFF.11968	-	-	CUFF.11968	-	-	ENSBTAT00000006279	23-533	ENSBTAT00000006279:23-533	-	15.3054	6.84284	14.6632	OK	11.91013645	
CUFF.4990	-	-	CUFF.4990	-	-	ENSBTAT00000064633	201-763	ENSBTAT00000064633:201-763	-	15.3105	7.45163	14.9033	OK	11.91410509	
CUFF.12168	-	-	CUFF.12168	-	-	ENSBTAT00000019342	15-590	ENSBTAT00000019342:15-590	-	15.3116	7.62998	14.7397	OK	11.91496107	
CUFF.10836	-	-	CUFF.10836	-	-	ENSBTAT00000010474	Nov-93	ENSBTAT00000010474:11-3093	-	15.3123	13.1674	16.6291	OK	11.91550579	
CUFF.6712	-	-	CUFF.6712	-	-	ENSBTAT00000033398	81-2694	ENSBTAT00000033398:81-2694	-	15.3133	12.8978	16.5611	OK	11.91628395	
CUFF.5469	-	-	CUFF.5469	-	-	ENSBTAT00000020990	18-671	ENSBTAT00000020990:18-671	-	15.3166	8.39824	14.9641	OK	11.9188519	
CUFF.11735	-	-	CUFF.11735	-	-	ENSBTAT00000061313	214-867	ENSBTAT00000061313:214-867	-	15.3166	8.39824	14.9641	OK	11.9188519	
CUFF.13884	-	-	CUFF.13884	-	-	ENSBTAT00000066054	548-814	ENSBTAT00000066054:548-814	-	15.3178	1.87425	8.99639	OK	11.9197857	
CUFF.3967	-	-	CUFF.3967	-	-	ENSBTAT00000004880	25-1602	ENSBTAT00000004880:25-1602	-	15.3212	11.7603	16.6921	OK	11.92243146	
CUFF.10014	-	-	CUFF.10014	-	-	ENSBTAT00000024186	0-1427	ENSBTAT00000024186:0-1427	-	15.3252	11.4593	16.63	OK	11.92554413	
CUFF.3517	-	-	CUFF.3517	-	-	ENSBTAT00000035420	0-438	ENSBTAT00000035420:0-438	-	15.3281	5.69121	12.976	OK	11.92780081	
CUFF.13912	-	-	CUFF.13912	-	-	ENSBTAT00000022217	9-1091	ENSBTAT00000022217:9-1091	-	15.3281	10.5976	17.2327	OK	11.92780081	
CUFF.5923	-	-	CUFF.5923	-	-	ENSBTAT00000039110	0-516	ENSBTAT00000039110:0-516	-	15.3312	6.95651	15.6521	OK	11.93021312	
CUFF.12788	-	-	CUFF.12788	-	-	ENSBTAT00000030668	Jan-70	ENSBTAT00000030668:1-4470	-	15.3358	13.6992	16.8005	OK	11.93379268	
CUFF.5501	-	-	CUFF.5501	-	-	ENSBTAT00000003589	0-1023	ENSBTAT00000003589:0-1023	-	15.3367	10.4291	16.2772	OK	11.93449303	
CUFF.2319	-	-	CUFF.2319	-	-	ENSBTAT00000000526	8-1733	ENSBTAT00000000526:8-1733	-	15.3382	12.023	17.2831	OK	11.93566028	
CUFF.11313	-	-	CUFF.11313	-	-	ENSBTAT00000064860	1367-3306	ENSBTAT00000064860:1367-3306	-	15.3429	12.3416	17.124	OK	11.93931766	
CUFF.613	-	-	CUFF.613	-	-	ENSBTAT00000008080	1-900	ENSBTAT00000008080:1-900	-	15.3472	9.98209	16.415	OK	11.94266377	
