tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.11273	-	-	CUFF.11273	-	-	ENSGALT00000031860	0-1008	ENSGALT00000031860:0-1008	-	7.80153	5.39427	7.924	OK	4.621346074
CUFF.6237	-	-	CUFF.6237	-	-	ENSGALT00000020559	0-979	ENSGALT00000020559:0-979	-	7.80315	5.32424	7.77568	OK	4.622305704
CUFF.74	-	-	CUFF.74	-	-	ENSGALT00000043120	0-1320	ENSGALT00000043120:0-1320	-	7.80458	5.85219	8.38057	OK	4.623152785
CUFF.3565	-	-	CUFF.3565	-	-	ENSGALT00000032250	2-793	ENSGALT00000032250:2-793	-	7.81091	4.88299	7.53782	OK	4.626902449
CUFF.5219	-	-	CUFF.5219	-	-	ENSGALT00000034799	0-882	ENSGALT00000034799:0-882	-	7.81344	5.14449	7.73799	OK	4.62840113
CUFF.14086	-	-	CUFF.14086	-	-	ENSGALT00000023929	104-3717	ENSGALT00000023929:104-3717	-	7.82408	6.92282	8.52119	OK	4.634703884
CUFF.7257	-	-	CUFF.7257	-	-	ENSGALT00000044076	305-1344	ENSGALT00000044076:305-1344	-	7.82644	5.44988	8.12068	OK	4.636101863
CUFF.4995	-	-	CUFF.4995	-	-	ENSGALT00000045839	2221-3442	ENSGALT00000045839:2221-3442	-	7.827	5.74316	8.16942	OK	4.636433587
CUFF.9155	-	-	CUFF.9155	-	-	ENSGALT00000013206	2894-3217	ENSGALT00000013206:2894-3217	-	7.82867	1.85756	5.45658	OK	4.637422835
CUFF.12006	-	-	CUFF.12006	-	-	ENSGALT00000012111	0-1546	ENSGALT00000012111:0-1546	-	7.83163	6.11246	8.19846	OK	4.639176233
CUFF.13707	-	-	CUFF.13707	-	-	ENSGALT00000026201	932-1285	ENSGALT00000026201:932-1285	-	7.83164	2.23085	5.31154	OK	4.639182157
CUFF.3990	-	-	CUFF.3990	-	-	ENSGALT00000001779	88-1327	ENSGALT00000001779:88-1327	-	7.83586	5.78079	8.23233	OK	4.641681933
CUFF.2173	-	-	CUFF.2173	-	-	ENSGALT00000017878	219-721	ENSGALT00000017878:219-721	-	7.83622	3.66031	7.32062	OK	4.641895184
CUFF.7072	-	-	CUFF.7072	-	-	ENSGALT00000005804	0-1296	ENSGALT00000005804:0-1296	-	7.83894	5.84483	8.33322	OK	4.643506414
CUFF.9599	-	-	CUFF.9599	-	-	ENSGALT00000013796	2982-3766	ENSGALT00000013796:2982-3766	-	7.84084	4.92659	7.55729	OK	4.644631906
CUFF.14639	-	-	CUFF.14639	-	-	ENSGALT00000042993	217-1010	ENSGALT00000042993:217-1010	-	7.84845	4.91796	7.61339	OK	4.649139797
CUFF.10039	-	-	CUFF.10039	-	-	ENSGALT00000015971	15-1988	ENSGALT00000015971:15-1988	-	7.84913	6.42414	8.24875	OK	4.649542604
CUFF.9203	-	-	CUFF.9203	-	-	ENSGALT00000045427	0-249	ENSGALT00000045427:0-249	-	7.85047	0.903602	3.46381	OK	4.650336372
CUFF.3379	-	-	CUFF.3379	-	-	ENSGALT00000013553	526-1080	ENSGALT00000013553:526-1080	-	7.85079	3.92594	7.64881	OK	4.650525929
CUFF.4482	-	-	CUFF.4482	-	-	ENSGALT00000004728	168-1381	ENSGALT00000004728:168-1381	-	7.85204	5.75013	8.16147	OK	4.651266384
CUFF.2782	-	-	CUFF.2782	-	-	ENSGALT00000044546	Nov-96	ENSGALT00000044546:11-5096	-	7.86158	7.16067	8.46596	OK	4.656917537
CUFF.6258	-	-	CUFF.6258	-	-	ENSGALT00000009993	0-1812	ENSGALT00000009993:0-1812	-	7.8655	6.33269	8.23664	OK	4.659239604
CUFF.1162	-	-	CUFF.1162	-	-	ENSGALT00000001727	0-1211	ENSGALT00000001727:0-1211	-	7.86773	5.75962	8.17495	OK	4.660560576
CUFF.4367	-	-	CUFF.4367	-	-	ENSGALT00000009739	37-595	ENSGALT00000009739:37-595	-	7.86831	3.965	7.05635	OK	4.660904147
CUFF.1550	-	-	CUFF.1550	-	-	ENSGALT00000013551	2303-3471	ENSGALT00000013551:2303-3471	-	7.86859	5.71482	8.37959	OK	4.661070009
CUFF.3551	-	-	CUFF.3551	-	-	ENSGALT00000038693	821-3342	ENSGALT00000038693:821-3342	-	7.87017	6.67881	8.47866	OK	4.662005944
CUFF.4121	-	-	CUFF.4121	-	-	ENSGALT00000037701	843-1377	ENSGALT00000037701:843-1377	-	7.87245	3.86231	6.88193	OK	4.663356534
CUFF.5769	-	-	CUFF.5769	-	-	ENSGALT00000045604	4-900	ENSGALT00000045604:4-900	-	7.87265	5.23151	7.9519	OK	4.663475007
CUFF.14436	-	-	CUFF.14436	-	-	ENSGALT00000026654	2330-3645	ENSGALT00000026654:2330-3645	-	7.87384	5.90296	8.46946	OK	4.66417992
CUFF.2929	-	-	CUFF.2929	-	-	ENSGALT00000044116	1513-2285	ENSGALT00000044116:1513-2285	-	7.87482	4.90602	7.48047	OK	4.664760437
CUFF.5780	-	-	CUFF.5780	-	-	ENSGALT00000014643	1788-2779	ENSGALT00000014643:1788-2779	-	7.87532	5.41113	7.94641	OK	4.665056619
CUFF.7234	-	-	CUFF.7234	-	-	ENSGALT00000003628	1-411	ENSGALT00000003628:1-411	-	7.87696	2.92679	6.67674	OK	4.666028096
CUFF.2758	-	-	CUFF.2758	-	-	ENSGALT00000009788	1025-3796	ENSGALT00000009788:1025-3796	-	7.87795	6.76642	8.40389	OK	4.666614537
CUFF.13591	-	-	CUFF.13591	-	-	ENSGALT00000020485	1-801	ENSGALT00000020485:1-801	-	7.88245	4.96868	7.73427	OK	4.669280175
CUFF.9543	-	-	CUFF.9543	-	-	ENSGALT00000008906	981-1624	ENSGALT00000008906:981-1624	-	7.88259	4.43229	7.40659	OK	4.669363106
CUFF.5524	-	-	CUFF.5524	-	-	ENSGALT00000032856	493-898	ENSGALT00000032856:493-898	-	7.88592	2.87033	6.20362	OK	4.671335678
CUFF.14599	-	-	CUFF.14599	-	-	ENSGALT00000027189	4-837	ENSGALT00000027189:4-837	-	7.88626	5.08696	8.10313	OK	4.671537082
CUFF.2321	-	-	CUFF.2321	-	-	ENSGALT00000007042	0-4323	ENSGALT00000007042:0-4323	-	7.88664	7.09567	8.67441	OK	4.671762181
CUFF.7891	-	-	CUFF.7891	-	-	ENSGALT00000001951	0-918	ENSGALT00000001951:0-918	-	7.89285	5.26954	7.96558	OK	4.675440761
CUFF.12348	-	-	CUFF.12348	-	-	ENSGALT00000026276	1-938	ENSGALT00000026276:1-938	-	7.89289	5.32277	8.12422	OK	4.675464456
CUFF.11608	-	-	CUFF.11608	-	-	ENSGALT00000019478	0-342	ENSGALT00000019478:0-342	-	7.89422	2.19295	5.81132	OK	4.6762523
CUFF.3884	-	-	CUFF.3884	-	-	ENSGALT00000018652	335-906	ENSGALT00000018652:335-906	-	7.8966	4.07175	7.15839	OK	4.677662127
CUFF.5621	-	-	CUFF.5621	-	-	ENSGALT00000039070	0-1663	ENSGALT00000039070:0-1663	-	7.89783	6.24616	8.36579	OK	4.678390734
CUFF.2094	-	-	CUFF.2094	-	-	ENSGALT00000017369	911-1857	ENSGALT00000017369:911-1857	-	7.89828	5.35141	7.80909	OK	4.678657298
CUFF.345	-	-	CUFF.345	-	-	ENSGALT00000001236	67-652	ENSGALT00000001236:67-652	-	7.90179	4.16661	7.43579	OK	4.680736496
CUFF.1070	-	-	CUFF.1070	-	-	ENSGALT00000009297	37-1946	ENSGALT00000009297:37-1946	-	7.90202	6.42343	8.38778	OK	4.68087274
CUFF.142	-	-	CUFF.142	-	-	ENSGALT00000035693	861-1351	ENSGALT00000035693:861-1351	-	7.90422	3.59689	6.81113	OK	4.682175941
CUFF.7920	-	-	CUFF.7920	-	-	ENSGALT00000016183	2601-5610	ENSGALT00000016183:2601-5610	-	7.90475	6.85434	8.54923	OK	4.682489894
CUFF.12707	-	-	CUFF.12707	-	-	ENSGALT00000010817	850-1871	ENSGALT00000010817:850-1871	-	7.90767	5.50923	8.11693	OK	4.684219597
CUFF.10334	-	-	CUFF.10334	-	-	ENSGALT00000031937	1773-3121	ENSGALT00000031937:1773-3121	-	7.90913	5.981	8.67941	OK	4.685084448
CUFF.5891	-	-	CUFF.5891	-	-	ENSGALT00000024201	117-2247	ENSGALT00000024201:117-2247	-	7.91042	6.54921	8.32735	OK	4.685848598
CUFF.8135	-	-	CUFF.8135	-	-	ENSGALT00000011022	5956-10801	ENSGALT00000011022:5956-10801	-	7.91267	7.18256	8.49059	OK	4.687181417
CUFF.12806	-	-	CUFF.12806	-	-	ENSGALT00000013530	0-279	ENSGALT00000013530:0-279	-	7.9133	1.34407	4.16661	OK	4.687554607
CUFF.9837	-	-	CUFF.9837	-	-	ENSGALT00000010137	170-2289	ENSGALT00000010137:170-2289	-	7.91671	6.54781	8.31749	OK	4.689574568
CUFF.14121	-	-	CUFF.14121	-	-	ENSGALT00000030459	2-1017	ENSGALT00000030459:2-1017	-	7.92003	5.50485	8.12797	OK	4.691541217
CUFF.1972	-	-	CUFF.1972	-	-	ENSGALT00000010048	2-1755	ENSGALT00000010048:2-1755	-	7.92323	6.33191	8.23577	OK	4.693436782
CUFF.2549	-	-	CUFF.2549	-	-	ENSGALT00000045385	46-431	ENSGALT00000045385:46-431	-	7.92425	2.62983	6.03888	OK	4.694040993
CUFF.7216	-	-	CUFF.7216	-	-	ENSGALT00000018542	0-3300	ENSGALT00000018542:0-3300	-	7.92488	6.95445	8.52261	OK	4.694414183
CUFF.2245	-	-	CUFF.2245	-	-	ENSGALT00000018553	2300-2822	ENSGALT00000018553:2300-2822	-	7.93488	3.80742	6.96829	OK	4.700337823
CUFF.14816	-	-	CUFF.14816	-	-	ENSGALT00000027604	149-410	ENSGALT00000027604:149-410	-	7.9352	1.14941	4.16661	OK	4.70052738
CUFF.329	-	-	CUFF.329	-	-	ENSGALT00000005437	83-978	ENSGALT00000005437:83-978	-	7.93889	5.27926	7.91889	OK	4.702713203
CUFF.11898	-	-	CUFF.11898	-	-	ENSGALT00000020263	418-1379	ENSGALT00000020263:418-1379	-	7.94026	5.42396	7.84328	OK	4.703524742
CUFF.4200	-	-	CUFF.4200	-	-	ENSGALT00000007232	947-2961	ENSGALT00000007232:947-2961	-	7.94097	6.51679	8.28564	OK	4.703945321
CUFF.12857	-	-	CUFF.12857	-	-	ENSGALT00000045140	1215-1935	ENSGALT00000045140:1215-1935	-	7.94247	4.73952	7.60406	OK	4.704833867
CUFF.6810	-	-	CUFF.6810	-	-	ENSGALT00000036231	130-2535	ENSGALT00000036231:130-2535	-	7.94441	6.70469	8.48221	OK	4.705983053
CUFF.11609	-	-	CUFF.11609	-	-	ENSGALT00000022138	100-1221	ENSGALT00000022138:100-1221	-	7.94524	5.68681	8.29605	OK	4.706474715
CUFF.11028	-	-	CUFF.11028	-	-	ENSGALT00000016895	4192-6502	ENSGALT00000016895:4192-6502	-	7.94666	6.67199	8.42521	OK	4.707315872
CUFF.1746	-	-	CUFF.1746	-	-	ENSGALT00000038021	0-341	ENSGALT00000038021:0-341	-	7.95168	2.19938	5.82837	OK	4.71028954
CUFF.4901	-	-	CUFF.4901	-	-	ENSGALT00000002659	6649-7755	ENSGALT00000002659:6649-7755	-	7.9527	5.66222	8.23904	OK	4.710893751
CUFF.3920	-	-	CUFF.3920	-	-	ENSGALT00000044066	1-1602	ENSGALT00000044066:1-1602	-	7.95332	6.25382	8.315	OK	4.711261017
CUFF.13686	-	-	CUFF.13686	-	-	ENSGALT00000020762	0-592	ENSGALT00000020762:0-592	-	7.95334	4.24403	7.41122	OK	4.711272864
CUFF.15156	-	-	CUFF.15156	-	-	ENSGALT00000004533	91-895	ENSGALT00000004533:91-895	-	7.95564	5.03724	7.88235	OK	4.712635301
CUFF.14092	-	-	CUFF.14092	-	-	ENSGALT00000024139	502-750	ENSGALT00000024139:502-750	-	7.95847	0.907246	3.47777	OK	4.714311692
CUFF.10295	-	-	CUFF.10295	-	-	ENSGALT00000014493	2969-3867	ENSGALT00000014493:2969-3867	-	7.95878	5.30338	7.93419	OK	4.714495325
CUFF.11936	-	-	CUFF.11936	-	-	ENSGALT00000011886	0-766	ENSGALT00000011886:0-766	-	7.95981	4.94445	7.53906	OK	4.71510546
CUFF.1895	-	-	CUFF.1895	-	-	ENSGALT00000044771	2-328	ENSGALT00000044771:2-328	-	7.95989	1.95549	5.29134	OK	4.715152849
CUFF.8447	-	-	CUFF.8447	-	-	ENSGALT00000003792	9-Jan	ENSGALT00000003792:1-2109	-	7.9626	6.58198	8.36089	OK	4.716758155
CUFF.7436	-	-	CUFF.7436	-	-	ENSGALT00000007303	0-2607	ENSGALT00000007303:0-2607	-	7.96327	6.78932	8.65926	OK	4.717155039
CUFF.14960	-	-	CUFF.14960	-	-	ENSGALT00000022794	2259-2907	ENSGALT00000022794:2259-2907	-	7.96386	4.51383	7.40731	OK	4.717504534
CUFF.4253	-	-	CUFF.4253	-	-	ENSGALT00000008225	598-3411	ENSGALT00000008225:598-3411	-	7.96693	6.85202	8.5317	OK	4.719323092
CUFF.7106	-	-	CUFF.7106	-	-	ENSGALT00000042741	4600-5436	ENSGALT00000042741:4600-5436	-	7.96829	5.15842	8.29833	OK	4.720128707
CUFF.6712	-	-	CUFF.6712	-	-	ENSGALT00000024915	4785-6617	ENSGALT00000024915:4785-6617	-	7.9766	6.44778	8.37188	OK	4.725051252
CUFF.1026	-	-	CUFF.1026	-	-	ENSGALT00000008698	0-868	ENSGALT00000008698:0-868	-	7.97971	5.22746	7.86279	OK	4.726893505
CUFF.14625	-	-	CUFF.14625	-	-	ENSGALT00000027271	264-505	ENSGALT00000027271:264-505	-	7.98437	0.777998	3.73439	OK	4.729653921
CUFF.6008	-	-	CUFF.6008	-	-	ENSGALT00000045721	3075-3642	ENSGALT00000045721:3075-3642	-	7.9851	4.10047	7.2089	OK	4.730086347
CUFF.11570	-	-	CUFF.11570	-	-	ENSGALT00000020221	2421-3420	ENSGALT00000020221:2421-3420	-	7.98559	5.51794	8.14553	OK	4.730376605
CUFF.7394	-	-	CUFF.7394	-	-	ENSGALT00000019090	0-1107	ENSGALT00000019090:0-1107	-	7.98564	5.69098	8.26547	OK	4.730406224
CUFF.10486	-	-	CUFF.10486	-	-	ENSGALT00000017008	1-1493	ENSGALT00000017008:1-1493	-	7.98602	6.18289	8.64599	OK	4.730631322
CUFF.12068	-	-	CUFF.12068	-	-	ENSGALT00000020760	6-1393	ENSGALT00000020760:6-1393	-	7.99753	6.08319	8.40832	OK	4.737449432
CUFF.6720	-	-	CUFF.6720	-	-	ENSGALT00000011518	1-694	ENSGALT00000011518:1-694	-	7.99828	4.70773	7.84621	OK	4.737893705
CUFF.529	-	-	CUFF.529	-	-	ENSGALT00000011319	2963-3241	ENSGALT00000011319:2963-3241	-	8.00079	1.3489	4.1816	OK	4.739380539
CUFF.2654	-	-	CUFF.2654	-	-	ENSGALT00000009056	0-364	ENSGALT00000009056:0-364	-	8.01544	2.47249	5.66613	OK	4.748058673
CUFF.2251	-	-	CUFF.2251	-	-	ENSGALT00000018569	25-815	ENSGALT00000018569:25-815	-	8.01838	5.03158	7.83217	OK	4.749800223
CUFF.436	-	-	CUFF.436	-	-	ENSGALT00000006909	0-514	ENSGALT00000006909:0-514	-	8.02036	3.79372	6.85788	OK	4.750973104
CUFF.5112	-	-	CUFF.5112	-	-	ENSGALT00000039391	1-1422	ENSGALT00000039391:1-1422	-	8.02072	6.14875	8.49742	OK	4.751186355
CUFF.14566	-	-	CUFF.14566	-	-	ENSGALT00000036568	5093-6163	ENSGALT00000036568:5093-6163	-	8.02399	5.67749	8.4111	OK	4.753123386
CUFF.8572	-	-	CUFF.8572	-	-	ENSGALT00000040745	0-939	ENSGALT00000040745:0-939	-	8.02557	5.43123	7.82737	OK	4.754059321
CUFF.3760	-	-	CUFF.3760	-	-	ENSGALT00000018050	3255-5997	ENSGALT00000018050:3255-5997	-	8.02743	6.89268	8.56115	OK	4.755161118
CUFF.1211	-	-	CUFF.1211	-	-	ENSGALT00000001243	1130-1508	ENSGALT00000001243:1130-1508	-	8.02758	2.57933	5.85309	OK	4.755249973
CUFF.10808	-	-	CUFF.10808	-	-	ENSGALT00000040229	1670-2249	ENSGALT00000040229:1670-2249	-	8.03031	4.20979	7.51285	OK	4.756867127
CUFF.14759	-	-	CUFF.14759	-	-	ENSGALT00000027505	810-1557	ENSGALT00000027505:810-1557	-	8.03196	4.91961	7.73082	OK	4.757844527
CUFF.8576	-	-	CUFF.8576	-	-	ENSGALT00000010637	46-975	ENSGALT00000010637:46-975	-	8.03289	5.40897	7.95199	OK	4.758395426
CUFF.7244	-	-	CUFF.7244	-	-	ENSGALT00000038204	Feb-47	ENSGALT00000038204:2-2947	-	8.03489	6.95237	8.67136	OK	4.759580154
CUFF.10281	-	-	CUFF.10281	-	-	ENSGALT00000043406	753-4608	ENSGALT00000043406:753-4608	-	8.03507	7.15943	8.71583	OK	4.75968678
CUFF.2488	-	-	CUFF.2488	-	-	ENSGALT00000007807	4123-4383	ENSGALT00000007807:4123-4383	-	8.03508	1.15383	4.18263	OK	4.759692703
CUFF.14322	-	-	CUFF.14322	-	-	ENSGALT00000025844	695-1619	ENSGALT00000025844:695-1619	-	8.03662	5.39765	8.23852	OK	4.760604944
CUFF.12643	-	-	CUFF.12643	-	-	ENSGALT00000031575	0-266	ENSGALT00000031575:0-266	-	8.03833	1.1278	4.08829	OK	4.761617887
CUFF.6435	-	-	CUFF.6435	-	-	ENSGALT00000000247	2032-2480	ENSGALT00000000247:2032-2480	-	8.03865	3.34817	6.52893	OK	4.761807443
CUFF.12993	-	-	CUFF.12993	-	-	ENSGALT00000014559	0-1082	ENSGALT00000014559:0-1082	-	8.04258	5.68384	8.2485	OK	4.764135434
CUFF.6236	-	-	CUFF.6236	-	-	ENSGALT00000009723	86-2646	ENSGALT00000009723:86-2646	-	8.04275	6.84073	8.7157	OK	4.764236136
CUFF.9781	-	-	CUFF.9781	-	-	ENSGALT00000015047	1043-1696	ENSGALT00000015047:1043-1696	-	8.04329	4.59412	7.58029	OK	4.764556012
CUFF.7646	-	-	CUFF.7646	-	-	ENSGALT00000002395	0-830	ENSGALT00000002395:0-830	-	8.04541	5.19571	8.35832	OK	4.765811824
CUFF.2045	-	-	CUFF.2045	-	-	ENSGALT00000041131	1278-1805	ENSGALT00000041131:1278-1805	-	8.04634	3.91361	6.97334	OK	4.766362723
CUFF.5750	-	-	CUFF.5750	-	-	ENSGALT00000008368	1164-2497	ENSGALT00000008368:1164-2497	-	8.04818	6.07644	8.8052	OK	4.767452673
CUFF.6090	-	-	CUFF.6090	-	-	ENSGALT00000015103	135-1179	ENSGALT00000015103:135-1179	-	8.04932	5.63929	8.40506	OK	4.768127968
CUFF.5163	-	-	CUFF.5163	-	-	ENSGALT00000013177	208-856	ENSGALT00000013177:208-856	-	8.04949	4.5717	7.52304	OK	4.76822867
CUFF.11762	-	-	CUFF.11762	-	-	ENSGALT00000022653	1078-1791	ENSGALT00000022653:1078-1791	-	8.05302	4.78605	7.67872	OK	4.770319715
CUFF.5501	-	-	CUFF.5501	-	-	ENSGALT00000004015	77-3360	ENSGALT00000004015:77-3360	-	8.05414	7.05899	8.66954	OK	4.770983162
CUFF.14869	-	-	CUFF.14869	-	-	ENSGALT00000043240	116-1499	ENSGALT00000043240:116-1499	-	8.05677	6.1279	8.48687	OK	4.77254108
CUFF.3658	-	-	CUFF.3658	-	-	ENSGALT00000016877	0-1173	ENSGALT00000016877:0-1173	-	8.06139	5.8503	8.27994	OK	4.775277802
CUFF.3061	-	-	CUFF.3061	-	-	ENSGALT00000045138	12-450	ENSGALT00000045138:12-450	-	8.06228	3.25338	6.24991	OK	4.775805006
CUFF.4103	-	-	CUFF.4103	-	-	ENSGALT00000005796	43-481	ENSGALT00000005796:43-481	-	8.06228	3.25338	6.24991	OK	4.775805006
CUFF.2292	-	-	CUFF.2292	-	-	ENSGALT00000035569	90-486	ENSGALT00000035569:90-486	-	8.064	2.84087	6.15522	OK	4.776823872
CUFF.11232	-	-	CUFF.11232	-	-	ENSGALT00000018638	0-982	ENSGALT00000018638:0-982	-	8.0643	5.53709	8.1338	OK	4.777001581
CUFF.9864	-	-	CUFF.9864	-	-	ENSGALT00000013920	1-1894	ENSGALT00000013920:1-1894	-	8.06627	6.55696	8.55773	OK	4.778168539
CUFF.10203	-	-	CUFF.10203	-	-	ENSGALT00000014166	9782-10121	ENSGALT00000014166:9782-10121	-	8.06894	2.21236	5.86275	OK	4.779750151
CUFF.15324	-	-	CUFF.15324	-	-	ENSGALT00000039370	176-3186	ENSGALT00000039370:176-3186	-	8.07604	7.01402	8.58377	OK	4.783955936
CUFF.6910	-	-	CUFF.6910	-	-	ENSGALT00000005325	0-2016	ENSGALT00000005325:0-2016	-	8.07753	6.64053	8.42622	OK	4.784838558
CUFF.4144	-	-	CUFF.4144	-	-	ENSGALT00000045568	1-406	ENSGALT00000045568:1-406	-	8.07826	2.96292	6.75917	OK	4.785270984
CUFF.14811	-	-	CUFF.14811	-	-	ENSGALT00000036455	89-2258	ENSGALT00000036455:89-2258	-	8.07836	6.72536	8.54068	OK	4.78533022
CUFF.11979	-	-	CUFF.11979	-	-	ENSGALT00000012036	1375-2703	ENSGALT00000012036:1375-2703	-	8.08417	6.09931	8.83836	OK	4.788771856
CUFF.9166	-	-	CUFF.9166	-	-	ENSGALT00000006703	20-1218	ENSGALT00000006703:20-1218	-	8.08514	5.91603	8.42017	OK	4.789346449
CUFF.8707	-	-	CUFF.8707	-	-	ENSGALT00000033809	1269-3450	ENSGALT00000033809:1269-3450	-	8.08626	6.72274	8.56247	OK	4.790009896
CUFF.442	-	-	CUFF.442	-	-	ENSGALT00000006978	0-428	ENSGALT00000006978:0-428	-	8.08793	3.15416	7.09686	OK	4.790999144
CUFF.5785	-	-	CUFF.5785	-	-	ENSGALT00000044819	1788-2781	ENSGALT00000044819:1788-2781	-	8.09469	5.58905	8.23251	OK	4.795003526
CUFF.13000	-	-	CUFF.13000	-	-	ENSGALT00000014649	2-995	ENSGALT00000014649:2-995	-	8.09469	5.58905	8.23251	OK	4.795003526
CUFF.2904	-	-	CUFF.2904	-	-	ENSGALT00000009454	1058-2259	ENSGALT00000009454:1058-2259	-	8.09851	5.93247	8.46158	OK	4.797266356
CUFF.1416	-	-	CUFF.1416	-	-	ENSGALT00000036150	7-856	ENSGALT00000036150:7-856	-	8.09962	5.25611	7.90625	OK	4.79792388
CUFF.7088	-	-	CUFF.7088	-	-	ENSGALT00000028052	0-1085	ENSGALT00000028052:0-1085	-	8.10072	5.73725	8.32938	OK	4.798575481
CUFF.472	-	-	CUFF.472	-	-	ENSGALT00000002048	349-2470	ENSGALT00000002048:349-2470	-	8.10467	6.71844	8.53949	OK	4.800915319
CUFF.5705	-	-	CUFF.5705	-	-	ENSGALT00000002185	275-1563	ENSGALT00000002185:275-1563	-	8.10585	6.05582	8.70524	OK	4.801614309
CUFF.7578	-	-	CUFF.7578	-	-	ENSGALT00000037757	455-1308	ENSGALT00000037757:455-1308	-	8.10756	5.27543	7.9571	OK	4.802627251
CUFF.10529	-	-	CUFF.10529	-	-	ENSGALT00000000704	134-1542	ENSGALT00000000704:134-1542	-	8.10776	6.20553	8.57588	OK	4.802745724
CUFF.1531	-	-	CUFF.1531	-	-	ENSGALT00000013318	1787-4919	ENSGALT00000013318:1787-4919	-	8.11102	7.07605	8.68044	OK	4.804676831
CUFF.8008	-	-	CUFF.8008	-	-	ENSGALT00000003182	1-1251	ENSGALT00000003182:1-1251	-	8.11357	5.99992	8.69988	OK	4.806187359
CUFF.866	-	-	CUFF.866	-	-	ENSGALT00000044959	1516-1769	ENSGALT00000044959:1516-1769	-	8.1168	0.889316	4.00192	OK	4.808100695
CUFF.11512	-	-	CUFF.11512	-	-	ENSGALT00000035692	54-763	ENSGALT00000035692:54-763	-	8.11759	4.81305	7.72204	OK	4.808568663
CUFF.12344	-	-	CUFF.12344	-	-	ENSGALT00000021448	2051-2626	ENSGALT00000021448:2051-2626	-	8.11833	4.23907	7.56511	OK	4.809007012
CUFF.3515	-	-	CUFF.3515	-	-	ENSGALT00000015511	1-363	ENSGALT00000015511:1-363	-	8.11848	2.48615	5.69744	OK	4.809095867
CUFF.3747	-	-	CUFF.3747	-	-	ENSGALT00000038132	60-1711	ENSGALT00000038132:60-1711	-	8.11976	6.42783	8.33574	OK	4.809854093
CUFF.7337	-	-	CUFF.7337	-	-	ENSGALT00000037132	2-757	ENSGALT00000037132:2-757	-	8.1205	5.01649	7.6489	OK	4.810292442
CUFF.8893	-	-	CUFF.8893	-	-	ENSGALT00000010382	158-1079	ENSGALT00000010382:158-1079	-	8.12328	5.45595	8.02106	OK	4.811939214
CUFF.91	-	-	CUFF.91	-	-	ENSGALT00000014516	0-1438	ENSGALT00000014516:0-1438	-	8.12345	6.25861	8.68382	OK	4.812039916
CUFF.157	-	-	CUFF.157	-	-	ENSGALT00000002433	280-864	ENSGALT00000002433:280-864	-	8.1235	4.30217	7.51274	OK	4.812069534
CUFF.301	-	-	CUFF.301	-	-	ENSGALT00000004950	1229-1716	ENSGALT00000004950:1229-1716	-	8.12528	3.69605	7.16109	OK	4.813123943
CUFF.4663	-	-	CUFF.4663	-	-	ENSGALT00000012194	16-886	ENSGALT00000012194:16-886	-	8.126	5.34475	8.10334	OK	4.813550445
CUFF.2621	-	-	CUFF.2621	-	-	ENSGALT00000008614	552-1431	ENSGALT00000008614:552-1431	-	8.12879	5.37535	8.06303	OK	4.81520314
CUFF.13241	-	-	CUFF.13241	-	-	ENSGALT00000018428	0-496	ENSGALT00000018428:0-496	-	8.13182	3.70459	7.10676	OK	4.816998004
CUFF.5014	-	-	CUFF.5014	-	-	ENSGALT00000037150	2782-3407	ENSGALT00000037150:2782-3407	-	8.13418	4.49994	7.4999	OK	4.818395983
CUFF.14513	-	-	CUFF.14513	-	-	ENSGALT00000027011	0-1086	ENSGALT00000027011:0-1086	-	8.13429	5.76649	8.39077	OK	4.818461143
CUFF.7461	-	-	CUFF.7461	-	-	ENSGALT00000019774	10-1497	ENSGALT00000019774:10-1497	-	8.13476	6.30455	8.47332	OK	4.818739554
CUFF.5824	-	-	CUFF.5824	-	-	ENSGALT00000024114	1306-2627	ENSGALT00000024114:1306-2627	-	8.13511	6.13163	8.88519	OK	4.818946881
CUFF.14502	-	-	CUFF.14502	-	-	ENSGALT00000026984	485-856	ENSGALT00000026984:485-856	-	8.13868	2.52692	5.76138	OK	4.821061621
CUFF.10705	-	-	CUFF.10705	-	-	ENSGALT00000005344	1328-1610	ENSGALT00000005344:1328-1610	-	8.13882	1.46275	4.52121	OK	4.821144552
CUFF.2397	-	-	CUFF.2397	-	-	ENSGALT00000019598	27-942	ENSGALT00000019598:27-942	-	8.13923	5.45074	8.31956	OK	4.821387421
CUFF.13818	-	-	CUFF.13818	-	-	ENSGALT00000021125	1698-2949	ENSGALT00000021125:1698-2949	-	8.1418	6.0251	8.75288	OK	4.822909797
CUFF.15295	-	-	CUFF.15295	-	-	ENSGALT00000023833	84-865	ENSGALT00000023833:84-865	-	8.14478	5.08956	7.92243	OK	4.824675042
CUFF.14854	-	-	CUFF.14854	-	-	ENSGALT00000027664	740-1332	ENSGALT00000027664:740-1332	-	8.14972	4.37072	7.28453	OK	4.82760132
CUFF.12027	-	-	CUFF.12027	-	-	ENSGALT00000024866	1147-1450	ENSGALT00000024866:1147-1450	-	8.15187	1.73265	4.70291	OK	4.828874903
CUFF.13090	-	-	CUFF.13090	-	-	ENSGALT00000015932	4-307	ENSGALT00000015932:4-307	-	8.15187	1.73265	4.70291	OK	4.828874903
