tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	Length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	
CUFF.2934	-	-	CUFF.2934	-	-	ENSMUST00000114897	7-896	-	233.563	143.57	275.88	OK	35.47444938	
CUFF.3787	-	-	CUFF.3787	-	-	ENSMUST00000106188	728-1124	-	233.583	69.5173	221.191	OK	35.47748706	
CUFF.723	-	-	CUFF.723	-	-	ENSMUST00000035579	1413-1884	-	233.665	90.3282	244.417	OK	35.48994154	
CUFF.1647	-	-	CUFF.1647	-	-	ENSMUST00000000985	678-1245	-	233.917	110.345	256	OK	35.52821627	
CUFF.2228	-	-	CUFF.2228	-	-	ENSMUST00000023805	1148-1478	-	234.029	45.5022	204.76	OK	35.54522726	
CUFF.2615	-	-	CUFF.2615	-	-	ENSMUST00000118501	24-354	-	234.029	45.5022	204.76	OK	35.54522726	
CUFF.447	-	-	CUFF.447	-	-	ENSMUST00000107559	903-1210	-	234.101	40.7593	195.645	OK	35.5561629	
CUFF.3652	-	-	CUFF.3652	-	-	ENSMUST00000027127	217-524	-	234.101	40.7593	195.645	OK	35.5561629	
CUFF.541	-	-	CUFF.541	-	-	ENSMUST00000014913	33-717	-	234.251	124.399	256.116	OK	35.57894548	
CUFF.2475	-	-	CUFF.2475	-	-	ENSMUST00000007799	184-536	-	234.38	56.8778	206.182	OK	35.59853849	
CUFF.2092	-	-	CUFF.2092	-	-	ENSMUST00000040484	27-497	-	234.541	90.5204	244.937	OK	35.62299179	
CUFF.2494	-	-	CUFF.2494	-	-	ENSMUST00000105613	15-399	-	235.129	71.6897	221.586	OK	35.7122995	
CUFF.3898	-	-	CUFF.3898	-	-	ENSMUST00000031513	9-327	-	235.216	47.2193	181.007	OK	35.7255134	
CUFF.17	-	-	CUFF.17	-	-	ENSMUST00000113673	11-416	-	235.616	74.1517	228.635	OK	35.78626694	
CUFF.864	-	-	CUFF.864	-	-	ENSMUST00000092511	2-630	-	235.675	119.552	259.029	OK	35.79522809	
CUFF.2245	-	-	CUFF.2245	-	-	ENSMUST00000019577	14-376	-	235.723	62.2199	207.4	OK	35.80251851	
CUFF.2378	-	-	CUFF.2378	-	-	ENSMUST00000135680	14-365	-	235.915	57.0398	206.769	OK	35.83168021	
CUFF.3819	-	-	CUFF.3819	-	-	ENSMUST00000071462	122-601	-	235.961	94.0442	229.886	OK	35.83866687	
CUFF.1502	-	-	CUFF.1502	-	-	ENSMUST00000057625	2-534	-	235.983	103.492	258.73	OK	35.84200832	
CUFF.3155	-	-	CUFF.3155	-	-	ENSMUST00000023087	332-638	-	236.11	40.8925	196.284	OK	35.86129757	
CUFF.1096	-	-	CUFF.1096	-	-	ENSMUST00000003029	950-1333	-	236.423	71.8769	222.165	OK	35.90883721	
CUFF.3465	-	-	CUFF.3465	-	-	ENSMUST00000034966	50-1258	-	236.623	165.737	273.465	OK	35.93921399	
CUFF.1365	-	-	CUFF.1365	-	-	ENSMUST00000170715	2-533	-	236.703	103.687	259.217	OK	35.95136469	
CUFF.3976	-	-	CUFF.3976	-	-	ENSMUST00000095048	60-432	-	236.82	67.2748	208.552	OK	35.96913511	
CUFF.2610	-	-	CUFF.2610	-	-	ENSMUST00000034808	0-784	-	237.008	137.261	258.562	OK	35.99768927	
CUFF.2539	-	-	CUFF.2539	-	-	ENSMUST00000032441	850-1167	-	237.1	47.3682	181.578	OK	36.01166259	
CUFF.1036	-	-	CUFF.1036	-	-	ENSMUST00000070597	50-654	-	237.299	116.016	261.035	OK	36.04188747	
CUFF.339	-	-	CUFF.339	-	-	ENSMUST00000025511	21-456	-	237.565	86.2973	230.126	OK	36.08228858	
CUFF.3445	-	-	CUFF.3445	-	-	ENSMUST00000107893	30-844	-	237.659	141.426	264.405	OK	36.09656566	
CUFF.3182	-	-	CUFF.3182	-	-	ENSMUST00000052725	20-876	-	237.703	143.258	274.821	OK	36.10324855	
CUFF.3475	-	-	CUFF.3475	-	-	ENSMUST00000021649	816-1335	-	237.773	101.262	241.1	OK	36.11388042	
CUFF.926	-	-	CUFF.926	-	-	ENSMUST00000147435	161-466	-	238.149	41.0266	196.928	OK	36.17098875	
CUFF.3719	-	-	CUFF.3719	-	-	ENSMUST00000051293	585-890	-	238.149	41.0266	196.928	OK	36.17098875	
CUFF.2612	-	-	CUFF.2612	-	-	ENSMUST00000177046	20-549	-	238.156	104.079	260.197	OK	36.17205194	
CUFF.275	-	-	CUFF.275	-	-	ENSMUST00000040990	Feb-89	-	238.176	203.195	271.173	OK	36.17508962	
CUFF.263	-	-	CUFF.263	-	-	ENSMUST00000161083	4-1741	-	238.227	182.978	273.747	OK	36.18283569	
CUFF.3982	-	-	CUFF.3982	-	-	ENSMUST00000113072	0-917	-	238.426	150.103	267.456	OK	36.21306058	
CUFF.862	-	-	CUFF.862	-	-	ENSMUST00000050970	2-394	-	238.499	70.2266	223.448	OK	36.2241481	
CUFF.3451	-	-	CUFF.3451	-	-	ENSMUST00000030454	19-516	-	238.541	100.709	266.879	OK	36.23052722	
CUFF.641	-	-	CUFF.641	-	-	ENSMUST00000026625	0-1010	-	238.86	156.104	277.518	OK	36.27897817	
CUFF.1471	-	-	CUFF.1471	-	-	ENSMUST00000047281	0-507	-	238.927	103.659	246.807	OK	36.28915439	
CUFF.3712	-	-	CUFF.3712	-	-	ENSMUST00000024338	22-906	-	238.955	147.213	266.116	OK	36.29340714	
CUFF.1340	-	-	CUFF.1340	-	-	ENSMUST00000163955	14-363	-	239.041	57.3667	207.954	OK	36.30646915	
CUFF.395	-	-	CUFF.395	-	-	ENSMUST00000020846	2957-3401	-	239.08	84.548	236.734	OK	36.31239262	
CUFF.798	-	-	CUFF.798	-	-	ENSMUST00000096433	554-1228	-	239.227	126.245	259.916	OK	36.33471955	
CUFF.2739	-	-	CUFF.2739	-	-	ENSMUST00000052885	231-569	-	239.294	59.2336	214.722	OK	36.34489577	
CUFF.1701	-	-	CUFF.1701	-	-	ENSMUST00000002735	20-819	-	239.442	140.949	259.972	OK	36.36737458	
CUFF.1182	-	-	CUFF.1182	-	-	ENSMUST00000025483	487-878	-	239.76	70.4062	224.02	OK	36.41567365	
CUFF.655	-	-	CUFF.655	-	-	ENSMUST00000066529	890-1594	-	239.888	131.53	248.84	OK	36.43511478	
CUFF.805	-	-	CUFF.805	-	-	ENSMUST00000057740	30-692	-	240.029	124.753	264.628	OK	36.4565304	
CUFF.2855	-	-	CUFF.2855	-	-	ENSMUST00000005077	40-629	-	240.039	114.721	263.434	OK	36.45804924	
CUFF.1610	-	-	CUFF.1610	-	-	ENSMUST00000007708	771-1391	-	240.199	121.095	262.372	OK	36.48235066	
CUFF.685	-	-	CUFF.685	-	-	ENSMUST00000089162	800-1104	-	240.218	41.1615	197.575	OK	36.48523645	
CUFF.2046	-	-	CUFF.2046	-	-	ENSMUST00000004281	128-432	-	240.218	41.1615	197.575	OK	36.48523645	
CUFF.438	-	-	CUFF.438	-	-	ENSMUST00000084986	30-805	-	240.739	138.855	261.564	OK	36.56436794	
CUFF.2625	-	-	CUFF.2625	-	-	ENSMUST00000006462	7-322	-	240.951	47.669	182.731	OK	36.59656732	
CUFF.1396	-	-	CUFF.1396	-	-	ENSMUST00000136465	18-387	-	241.032	67.8217	210.247	OK	36.60886991	
CUFF.1034	-	-	CUFF.1034	-	-	ENSMUST00000111432	315-641	-	241.144	46.0605	207.272	OK	36.62588091	
CUFF.1505	-	-	CUFF.1505	-	-	ENSMUST00000034311	16-416	-	241.576	75.0786	231.492	OK	36.69149473	
CUFF.610	-	-	CUFF.610	-	-	ENSMUST00000032196	16-561	-	241.652	110.207	252.558	OK	36.7030379	
CUFF.550	-	-	CUFF.550	-	-	ENSMUST00000126764	20-378	-	241.664	62.9151	209.717	OK	36.70486051	
CUFF.688	-	-	CUFF.688	-	-	ENSMUST00000030164	1284-2419	-	241.732	165.371	275.619	OK	36.71518861	
CUFF.2139	-	-	CUFF.2139	-	-	ENSMUST00000112617	418-797	-	241.741	72.6355	224.51	OK	36.71655557	
CUFF.2734	-	-	CUFF.2734	-	-	ENSMUST00000112121	111-645	-	242.122	107.791	253.074	OK	36.77442332	
CUFF.1749	-	-	CUFF.1749	-	-	ENSMUST00000060989	23-701	-	242.483	129.191	276.839	OK	36.82925339	
CUFF.836	-	-	CUFF.836	-	-	ENSMUST00000026899	19-862	-	242.533	145.467	279.059	OK	36.83684758	
CUFF.1748	-	-	CUFF.1748	-	-	ENSMUST00000020974	27-363	-	242.715	59.5862	216	OK	36.86449045	
CUFF.2835	-	-	CUFF.2835	-	-	ENSMUST00000094028	458-794	-	242.715	59.5862	216	OK	36.86449045	
CUFF.3397	-	-	CUFF.3397	-	-	ENSMUST00000162415	7-Sep	-	242.763	200.358	276.42	OK	36.87178087	
CUFF.3151	-	-	CUFF.3151	-	-	ENSMUST00000060992	2-401	-	242.803	75.2668	232.073	OK	36.87785622	
CUFF.1057	-	-	CUFF.1057	-	-	ENSMUST00000030010	2934-3291	-	243.193	63.0913	210.304	OK	36.93709093	
CUFF.2068	-	-	CUFF.2068	-	-	ENSMUST00000086112	10-429	-	243.566	83.6198	226.968	OK	36.99374361	
CUFF.2089	-	-	CUFF.2089	-	-	ENSMUST00000025403	218-872	-	244.289	126.279	267.865	OK	37.10355564	
CUFF.319	-	-	CUFF.319	-	-	ENSMUST00000028511	5-792	-	244.364	143.098	263.936	OK	37.11494693	
CUFF.2421	-	-	CUFF.2421	-	-	ENSMUST00000002121	776-1078	-	244.452	41.4341	198.884	OK	37.12831271	
CUFF.2694	-	-	CUFF.2694	-	-	ENSMUST00000165735	537-839	-	244.452	41.4341	198.884	OK	37.12831271	
CUFF.2023	-	-	CUFF.2023	-	-	ENSMUST00000118015	455-790	-	244.459	59.7641	216.645	OK	37.12937589	
CUFF.3633	-	-	CUFF.3633	-	-	ENSMUST00000002043	0-356	-	244.741	63.2685	210.895	OK	37.17220714	
CUFF.3483	-	-	CUFF.3483	-	-	ENSMUST00000036734	246-633	-	244.935	71.1339	226.335	OK	37.20167261	
CUFF.3011	-	-	CUFF.3011	-	-	ENSMUST00000078945	920-1348	-	244.96	87.7087	233.89	OK	37.2054697	
CUFF.3667	-	-	CUFF.3667	-	-	ENSMUST00000037324	4-349	-	245.529	58.0318	210.365	OK	37.29189162	
CUFF.3524	-	-	CUFF.3524	-	-	ENSMUST00000150232	2-939	-	245.57	154.911	301.81	OK	37.29811886	
CUFF.1611	-	-	CUFF.1611	-	-	ENSMUST00000064314	6-1034	-	245.784	163.109	284.831	OK	37.330622	
CUFF.3317	-	-	CUFF.3317	-	-	ENSMUST00000064167	20-437	-	245.841	84.0209	228.057	OK	37.33927938	
CUFF.3576	-	-	CUFF.3576	-	-	ENSMUST00000139109	6-1186	-	245.968	171.79	277.833	OK	37.35856863	
CUFF.1065	-	-	CUFF.1065	-	-	ENSMUST00000001479	2275-2609	-	246.226	59.943	217.293	OK	37.39775467	
CUFF.226	-	-	CUFF.226	-	-	ENSMUST00000078124	80-466	-	246.262	71.3182	226.922	OK	37.40322249	
CUFF.1685	-	-	CUFF.1685	-	-	ENSMUST00000154595	11-397	-	246.262	71.3182	226.922	OK	37.40322249	
CUFF.3622	-	-	CUFF.3622	-	-	ENSMUST00000001566	310-665	-	246.308	63.4467	211.489	OK	37.41020914	
CUFF.2300	-	-	CUFF.2300	-	-	ENSMUST00000163271	2-957	-	246.348	157.233	275.157	OK	37.4162845	
CUFF.2721	-	-	CUFF.2721	-	-	ENSMUST00000105715	331-632	-	246.616	41.5718	199.545	OK	37.45698937	
CUFF.3885	-	-	CUFF.3885	-	-	ENSMUST00000111665	45-346	-	246.616	41.5718	199.545	OK	37.45698937	
CUFF.2999	-	-	CUFF.2999	-	-	ENSMUST00000030169	723-1046	-	246.74	46.4883	209.197	OK	37.47582297	
CUFF.2200	-	-	CUFF.2200	-	-	ENSMUST00000137487	17-433	-	246.994	84.2228	228.605	OK	37.51440147	
CUFF.2323	-	-	CUFF.2323	-	-	ENSMUST00000061242	26-523	-	247.061	105.745	251.773	OK	37.52457769	
CUFF.3763	-	-	CUFF.3763	-	-	ENSMUST00000159293	51-477	-	247.157	88.1205	234.988	OK	37.53915854	
CUFF.2871	-	-	CUFF.2871	-	-	ENSMUST00000014750	0-375	-	247.294	73.4102	226.904	OK	37.55996663	
CUFF.3984	-	-	CUFF.3984	-	-	ENSMUST00000154206	10-395	-	247.604	71.5035	227.511	OK	37.60705062	
CUFF.2482	-	-	CUFF.2482	-	-	ENSMUST00000021412	6-664	-	247.644	129.315	266.236	OK	37.61312598	
CUFF.853	-	-	CUFF.853	-	-	ENSMUST00000162354	28-504	-	247.732	99.8946	247.108	OK	37.62649176	
CUFF.3572	-	-	CUFF.3572	-	-	ENSMUST00000117440	2-892	-	247.8	154.656	275.57	OK	37.63681986	
CUFF.1341	-	-	CUFF.1341	-	-	ENSMUST00000079251	17-371	-	247.893	63.626	212.087	OK	37.65094506	
CUFF.2296	-	-	CUFF.2296	-	-	ENSMUST00000113582	28-685	-	248.19	129.512	266.642	OK	37.69605456	
CUFF.1448	-	-	CUFF.1448	-	-	ENSMUST00000166407	27-865	-	248.386	149.321	280.724	OK	37.7258238	
CUFF.3326	-	-	CUFF.3326	-	-	ENSMUST00000103217	370-1127	-	248.564	142.157	267.784	OK	37.75285913	
CUFF.3847	-	-	CUFF.3847	-	-	ENSMUST00000115609	29-796	-	248.594	143.566	277.344	OK	37.75741564	
CUFF.2511	-	-	CUFF.2511	-	-	ENSMUST00000103105	17-339	-	248.657	46.6327	209.847	OK	37.76698433	
CUFF.3225	-	-	CUFF.3225	-	-	ENSMUST00000010049	670-992	-	248.657	46.6327	209.847	OK	37.76698433	
CUFF.88	-	-	CUFF.88	-	-	ENSMUST00000044681	198-498	-	248.815	41.7104	200.21	OK	37.79098198	
CUFF.3935	-	-	CUFF.3935	-	-	ENSMUST00000020397	56-356	-	248.815	41.7104	200.21	OK	37.79098198	
CUFF.1173	-	-	CUFF.1173	-	-	ENSMUST00000043074	28-371	-	248.897	58.3702	211.592	OK	37.80343645	
CUFF.1492	-	-	CUFF.1492	-	-	ENSMUST00000146955	392-703	-	248.991	48.2821	185.081	OK	37.81771353	
CUFF.1550	-	-	CUFF.1550	-	-	ENSMUST00000022925	737-1048	-	248.991	48.2821	185.081	OK	37.81771353	
CUFF.1711	-	-	CUFF.1711	-	-	ENSMUST00000031058	492-803	-	248.991	48.2821	185.081	OK	37.81771353	
CUFF.1932	-	-	CUFF.1932	-	-	ENSMUST00000113400	38-349	-	248.991	48.2821	185.081	OK	37.81771353	
CUFF.3284	-	-	CUFF.3284	-	-	ENSMUST00000114191	15-326	-	248.991	48.2821	185.081	OK	37.81771353	
CUFF.2178	-	-	CUFF.2178	-	-	ENSMUST00000127664	1217-1611	-	249.128	76.222	235.018	OK	37.83852162	
CUFF.1533	-	-	CUFF.1533	-	-	ENSMUST00000040270	15-449	-	249.439	86.4961	242.189	OK	37.8857575	
CUFF.2618	-	-	CUFF.2618	-	-	ENSMUST00000033121	2959-3312	-	249.498	63.8062	212.687	OK	37.89471865	
CUFF.1494	-	-	CUFF.1494	-	-	ENSMUST00000013845	16-630	-	249.8	126.354	273.087	OK	37.94058757	
CUFF.2437	-	-	CUFF.2437	-	-	ENSMUST00000010795	400-732	-	249.83	60.3041	218.602	OK	37.94514409	
CUFF.1564	-	-	CUFF.1564	-	-	ENSMUST00000033012	2439-2822	-	250.33	71.8769	228.699	OK	38.02108602	
CUFF.2184	-	-	CUFF.2184	-	-	ENSMUST00000172785	2-1075	-	250.332	167.93	289.213	OK	38.02138979	
CUFF.294	-	-	CUFF.294	-	-	ENSMUST00000153904	2-455	-	250.505	93.9174	254.129	OK	38.04766569	
CUFF.870	-	-	CUFF.870	-	-	ENSMUST00000102844	8-421	-	250.518	84.8346	230.265	OK	38.04964018	
CUFF.2761	-	-	CUFF.2761	-	-	ENSMUST00000030121	861-1182	-	250.601	46.778	210.501	OK	38.06224654	
CUFF.3887	-	-	CUFF.3887	-	-	ENSMUST00000090023	898-1240	-	250.614	58.5409	212.211	OK	38.06422103	
CUFF.3884	-	-	CUFF.3884	-	-	ENSMUST00000033723	5-1096	-	250.894	169.747	279.853	OK	38.10674851	
CUFF.2836	-	-	CUFF.2836	-	-	ENSMUST00000034896	1231-1530	-	251.046	41.8499	200.879	OK	38.12983486	
CUFF.823	-	-	CUFF.823	-	-	ENSMUST00000042818	238-548	-	251.074	48.4378	185.678	OK	38.13408761	
CUFF.2243	-	-	CUFF.2243	-	-	ENSMUST00000071430	33-343	-	251.074	48.4378	185.678	OK	38.13408761	
CUFF.2487	-	-	CUFF.2487	-	-	ENSMUST00000136501	0-310	-	251.074	48.4378	185.678	OK	38.13408761	
CUFF.3666	-	-	CUFF.3666	-	-	ENSMUST00000056078	2-312	-	251.074	48.4378	185.678	OK	38.13408761	
CUFF.871	-	-	CUFF.871	-	-	ENSMUST00000029708	4-725	-	251.346	142.313	281.154	OK	38.17540002	
CUFF.3143	-	-	CUFF.3143	-	-	ENSMUST00000053015	16-1065	-	251.517	167	286.287	OK	38.20137216	
CUFF.3336	-	-	CUFF.3336	-	-	ENSMUST00000095427	39-411	-	251.622	74.0022	228.734	OK	38.21731996	
CUFF.2900	-	-	CUFF.2900	-	-	ENSMUST00000160027	29-441	-	251.715	85.0405	230.824	OK	38.23144516	
CUFF.3330	-	-	CUFF.3330	-	-	ENSMUST00000041500	58-450	-	251.749	76.6109	236.217	OK	38.23660921	
CUFF.3968	-	-	CUFF.3968	-	-	ENSMUST00000091288	370-762	-	251.749	76.6109	236.217	OK	38.23660921	
CUFF.1730	-	-	CUFF.1730	-	-	ENSMUST00000000804	17-1987	-	252.138	198.177	294.725	OK	38.29569203	
CUFF.1085	-	-	CUFF.1085	-	-	ENSMUST00000169687	0-2157	-	252.343	201.88	294.699	OK	38.32682822	
CUFF.3358	-	-	CUFF.3358	-	-	ENSMUST00000024078	10-600	-	252.36	123.01	288.438	OK	38.32941025	
CUFF.697	-	-	CUFF.697	-	-	ENSMUST00000107096	0-451	-	252.527	94.3338	255.256	OK	38.35477485	
CUFF.2167	-	-	CUFF.2167	-	-	ENSMUST00000027517	1840-2160	-	252.573	46.9242	211.159	OK	38.36176151	
CUFF.2728	-	-	CUFF.2728	-	-	ENSMUST00000007212	2134-2454	-	252.573	46.9242	211.159	OK	38.36176151	
CUFF.1690	-	-	CUFF.1690	-	-	ENSMUST00000102854	12-1800	-	252.669	194.555	284.134	OK	38.37634236	
CUFF.286	-	-	CUFF.286	-	-	ENSMUST00000018470	0-728	-	252.762	140.944	278.451	OK	38.39046756	
CUFF.3585	-	-	CUFF.3585	-	-	ENSMUST00000036872	868-1269	-	253.011	81.1324	224.674	OK	38.42828664	
CUFF.3759	-	-	CUFF.3759	-	-	ENSMUST00000068725	0-371	-	253.097	74.2017	229.351	OK	38.44134865	
CUFF.1180	-	-	CUFF.1180	-	-	ENSMUST00000058444	1403-1712	-	253.188	48.5946	186.279	OK	38.45517008	
CUFF.3311	-	-	CUFF.3311	-	-	ENSMUST00000034740	666-2637	-	253.411	199.346	297.115	OK	38.48904018	
CUFF.3768	-	-	CUFF.3768	-	-	ENSMUST00000053063	387-847	-	253.422	97.9287	239.381	OK	38.49071091	
CUFF.3446	-	-	CUFF.3446	-	-	ENSMUST00000047356	30-845	-	253.634	150.464	288.646	OK	38.52291028	
CUFF.60	-	-	CUFF.60	-	-	ENSMUST00000143143	8-497	-	253.977	107.475	255.892	OK	38.57500645	
CUFF.155	-	-	CUFF.155	-	-	ENSMUST00000032336	4-1645	-	254.134	193.682	289.761	OK	38.59885221	
CUFF.872	-	-	CUFF.872	-	-	ENSMUST00000170836	0-685	-	254.544	138.832	266.703	OK	38.66112459	
CUFF.3754	-	-	CUFF.3754	-	-	ENSMUST00000123470	72-580	-	254.567	108.381	270.953	OK	38.66461792	
CUFF.843	-	-	CUFF.843	-	-	ENSMUST00000051477	4-561	-	254.678	116.819	265.089	OK	38.68147703	
CUFF.579	-	-	CUFF.579	-	-	ENSMUST00000066587	Mar-35	-	254.785	199.484	297.931	OK	38.6977286	
CUFF.1866	-	-	CUFF.1866	-	-	ENSMUST00000143771	649-957	-	255.334	48.7524	186.884	OK	38.78111284	
CUFF.2844	-	-	CUFF.2844	-	-	ENSMUST00000145735	111-419	-	255.334	48.7524	186.884	OK	38.78111284	
CUFF.3846	-	-	CUFF.3846	-	-	ENSMUST00000178474	872-1180	-	255.334	48.7524	186.884	OK	38.78111284	
CUFF.3574	-	-	CUFF.3574	-	-	ENSMUST00000020253	0-1193	-	255.38	178.309	293.686	OK	38.7880995	
CUFF.1400	-	-	CUFF.1400	-	-	ENSMUST00000134328	5-334	-	255.42	60.854	220.596	OK	38.79417485	
CUFF.2499	-	-	CUFF.2499	-	-	ENSMUST00000065373	5-502	-	255.58	105.745	251.773	OK	38.81847627	
CUFF.1874	-	-	CUFF.1874	-	-	ENSMUST00000107583	1-400	-	255.582	81.539	225.8	OK	38.81878004	
CUFF.173	-	-	CUFF.173	-	-	ENSMUST00000048718	146-443	-	255.614	42.1317	202.232	OK	38.82364032	
CUFF.3188	-	-	CUFF.3188	-	-	ENSMUST00000030660	56-504	-	255.622	94.9655	256.966	OK	38.82485539	
CUFF.1092	-	-	CUFF.1092	-	-	ENSMUST00000082428	21-1340	-	255.7	184.044	292.194	OK	38.83670233	
CUFF.464	-	-	CUFF.464	-	-	ENSMUST00000119171	2-371	-	256.097	74.6039	230.594	OK	38.89700022	
CUFF.1294	-	-	CUFF.1294	-	-	ENSMUST00000079121	36-542	-	256.249	108.81	272.024	OK	38.92008657	
CUFF.2893	-	-	CUFF.2893	-	-	ENSMUST00000177850	12-625	-	256.518	130.643	298.028	OK	38.96094333	
CUFF.1664	-	-	CUFF.1664	-	-	ENSMUST00000000287	19-456	-	256.945	91.6292	269.161	OK	39.02579774	
CUFF.57	-	-	CUFF.57	-	-	ENSMUST00000118466	153-667	-	257.705	111.985	262.921	OK	39.14122947	
CUFF.3985	-	-	CUFF.3985	-	-	ENSMUST00000135578	12-487	-	257.852	105.374	279.24	OK	39.16355639	
CUFF.3052	-	-	CUFF.3052	-	-	ENSMUST00000102762	127-1776	-	257.921	195.778	295.944	OK	39.17403638	
CUFF.2813	-	-	CUFF.2813	-	-	ENSMUST00000003461	Feb-65	-	258.159	218.152	290.052	OK	39.21018474	
CUFF.3012	-	-	CUFF.3012	-	-	ENSMUST00000078945	3-807	-	258.278	152.523	292.595	OK	39.22825892	
CUFF.3025	-	-	CUFF.3025	-	-	ENSMUST00000025906	192-1267	-	258.37	174.601	291.002	OK	39.24223223	
CUFF.123	-	-	CUFF.123	-	-	ENSMUST00000130279	15-470	-	258.455	99.0048	242.012	OK	39.25514236	
CUFF.3169	-	-	CUFF.3169	-	-	ENSMUST00000030787	8-540	-	258.82	117.604	272.842	OK	39.31057997	
CUFF.1967	-	-	CUFF.1967	-	-	ENSMUST00000042497	22-1394	-	259.093	187.879	290.027	OK	39.35204426	
CUFF.3389	-	-	CUFF.3389	-	-	ENSMUST00000030536	335-702	-	259.166	75.0105	231.85	OK	39.36313178	
CUFF.1258	-	-	CUFF.1258	-	-	ENSMUST00000168431	875-1202	-	259.273	61.2262	221.945	OK	39.37938336	
CUFF.1981	-	-	CUFF.1981	-	-	ENSMUST00000049166	0-327	-	259.273	61.2262	221.945	OK	39.37938336	
CUFF.2061	-	-	CUFF.2061	-	-	ENSMUST00000111027	38-365	-	259.273	61.2262	221.945	OK	39.37938336	
CUFF.2588	-	-	CUFF.2588	-	-	ENSMUST00000123874	180-507	-	259.273	61.2262	221.945	OK	39.37938336	
CUFF.2763	-	-	CUFF.2763	-	-	ENSMUST00000136913	80-437	-	259.406	70.1014	217.314	OK	39.39958391	
CUFF.2289	-	-	CUFF.2289	-	-	ENSMUST00000149868	2-308	-	259.721	49.071	188.106	OK	39.44742732	
CUFF.2444	-	-	CUFF.2444	-	-	ENSMUST00000024866	261-567	-	259.721	49.071	188.106	OK	39.44742732	
CUFF.1401	-	-	CUFF.1401	-	-	ENSMUST00000107384	9-1358	-	259.926	189.227	289.406	OK	39.47856351	
CUFF.2138	-	-	CUFF.2138	-	-	ENSMUST00000026289	481-776	-	260.324	42.4173	203.603	OK	39.53901329	
CUFF.2174	-	-	CUFF.2174	-	-	ENSMUST00000028944	1680-1975	-	260.324	42.4173	203.603	OK	39.53901329	
CUFF.3888	-	-	CUFF.3888	-	-	ENSMUST00000007216	575-870	-	260.324	42.4173	203.603	OK	39.53901329	
CUFF.720	-	-	CUFF.720	-	-	ENSMUST00000035579	14-370	-	261.057	70.2984	217.925	OK	39.65034416	
CUFF.3428	-	-	CUFF.3428	-	-	ENSMUST00000189377	3-695	-	261.139	144.66	282.087	OK	39.66279863	
CUFF.3036	-	-	CUFF.3036	-	-	ENSMUST00000029490	2-588	-	261.536	128.121	277.595	OK	39.72309653	
CUFF.3525	-	-	CUFF.3525	-	-	ENSMUST00000111467	47-872	-	261.63	157.741	285.147	OK	39.73737361	
CUFF.3369	-	-	CUFF.3369	-	-	ENSMUST00000029722	0-795	-	262.206	154.25	295.907	OK	39.82485871	
CUFF.570	-	-	CUFF.570	-	-	ENSMUST00000023686	35-429	-	262.24	82.5738	228.666	OK	39.83002276	
CUFF.2324	-	-	CUFF.2324	-	-	ENSMUST00000163300	36-535	-	262.313	110.336	275.84	OK	39.84111028	
CUFF.3617	-	-	CUFF.3617	-	-	ENSMUST00000021089	1-557	-	262.494	121.53	279.069	OK	39.86860126	
CUFF.3216	-	-	CUFF.3216	-	-	ENSMUST00000137679	0-1900	-	262.54	205.478	305.583	OK	39.87558792	
CUFF.2080	-	-	CUFF.2080	-	-	ENSMUST00000020581	1699-1993	-	262.735	42.5616	204.296	OK	39.90520527	
CUFF.2947	-	-	CUFF.2947	-	-	ENSMUST00000112308	1089-1404	-	262.855	47.669	214.51	OK	39.92343133	
CUFF.2332	-	-	CUFF.2332	-	-	ENSMUST00000026050	1-718	-	263.045	146.597	293.194	OK	39.95228927	
CUFF.3857	-	-	CUFF.3857	-	-	ENSMUST00000174685	48-470	-	263.11	88.9557	249.076	OK	39.96216172	
CUFF.99	-	-	CUFF.99	-	-	ENSMUST00000026886	2501-2836	-	263.263	59.7641	216.645	OK	39.98539995	
CUFF.147	-	-	CUFF.147	-	-	ENSMUST00000019026	557-892	-	263.263	59.7641	216.645	OK	39.98539995	
CUFF.1395	-	-	CUFF.1395	-	-	ENSMUST00000136756	146-481	-	263.263	59.7641	216.645	OK	39.98539995	
CUFF.1583	-	-	CUFF.1583	-	-	ENSMUST00000166938	326-661	-	263.263	59.7641	216.645	OK	39.98539995	
CUFF.1696	-	-	CUFF.1696	-	-	ENSMUST00000071555	48-1116	-	263.355	178.089	297.596	OK	39.99937326	
CUFF.1725	-	-	CUFF.1725	-	-	ENSMUST00000018430	0-716	-	263.558	146.802	293.604	OK	40.03020568	
CUFF.1456	-	-	CUFF.1456	-	-	ENSMUST00000081848	7-1055	-	263.665	176.712	291.336	OK	40.04645726	
CUFF.2414	-	-	CUFF.2414	-	-	ENSMUST00000030769	101-551	-	263.692	100.105	244.701	OK	40.05055812	
CUFF.3689	-	-	CUFF.3689	-	-	ENSMUST00000117892	50-414	-	263.903	75.6287	233.761	OK	40.08260562	
CUFF.2509	-	-	CUFF.2509	-	-	ENSMUST00000103164	14-1848	-	263.958	204.686	304.299	OK	40.09095923	
CUFF.772	-	-	CUFF.772	-	-	ENSMUST00000018186	355-890	-	264.023	116.945	266.634	OK	40.10083168	
CUFF.142	-	-	CUFF.142	-	-	ENSMUST00000050063	9-313	-	264.24	49.3938	189.343	OK	40.13379048	
