tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.723	-	-	CUFF.723	-	-	ENSMUST00000040261	590-948	ENSMUST00000040261:590-948	-	221.818	59.2293	214.706	OK	29.69886196
CUFF.322	-	-	CUFF.322	-	-	ENSMUST00000055704	7-497	ENSMUST00000055704:7-497	-	221.833	86.5472	254.233	OK	29.70087028
CUFF.1628	-	-	CUFF.1628	-	-	ENSMUST00000033828	1559-2025	ENSMUST00000033828:1559-2025	-	221.92	85.3168	227.512	OK	29.71251858
CUFF.276	-	-	CUFF.276	-	-	ENSMUST00000005711	0-669	ENSMUST00000005711:0-669	-	221.939	114.895	269.409	OK	29.71506246
CUFF.1875	-	-	CUFF.1875	-	-	ENSMUST00000026093	2-1447	ENSMUST00000026093:2-1447	-	221.986	161.415	262.3	OK	29.72135521
CUFF.1197	-	-	CUFF.1197	-	-	ENSMUST00000091708	0-370	ENSMUST00000091708:0-370	-	222.051	57.3083	207.743	OK	29.73005796
CUFF.367	-	-	CUFF.367	-	-	ENSMUST00000137400	81-414	ENSMUST00000137400:81-414	-	222.261	47.7569	183.068	OK	29.75817453
CUFF.1588	-	-	CUFF.1588	-	-	ENSMUST00000076807	5-338	ENSMUST00000076807:5-338	-	222.261	47.7569	183.068	OK	29.75817453
CUFF.2319	-	-	CUFF.2319	-	-	ENSMUST00000023805	479-812	ENSMUST00000023805:479-812	-	222.261	47.7569	183.068	OK	29.75817453
CUFF.300	-	-	CUFF.300	-	-	ENSMUST00000040990	Sep-96	ENSMUST00000040990:9-5696	-	222.336	198.077	246.548	OK	29.76821616
CUFF.3255	-	-	CUFF.3255	-	-	ENSMUST00000097561	8-533	ENSMUST00000097561:8-533	-	222.415	95.9232	237.284	OK	29.77879335
CUFF.88	-	-	CUFF.88	-	-	ENSMUST00000167662	235-664	ENSMUST00000167662:235-664	-	223.066	74.1401	228.599	OK	29.86595471
CUFF.976	-	-	CUFF.976	-	-	ENSMUST00000046259	1312-1717	ENSMUST00000046259:1312-1717	-	223.272	71.9891	222.512	OK	29.89353572
CUFF.2222	-	-	CUFF.2222	-	-	ENSMUST00000022102	385-778	ENSMUST00000022102:385-778	-	223.352	67.443	209.073	OK	29.9042468
CUFF.1894	-	-	CUFF.1894	-	-	ENSMUST00000068004	1814-3536	ENSMUST00000068004:1814-3536	-	223.383	169.312	266.282	OK	29.90839734
CUFF.1372	-	-	CUFF.1372	-	-	ENSMUST00000084418	321-702	ENSMUST00000084418:321-702	-	223.394	62.6105	208.702	OK	29.90987011
CUFF.148	-	-	CUFF.148	-	-	ENSMUST00000034432	66-542	ENSMUST00000034432:66-542	-	223.501	83.5244	233.868	OK	29.92419617
CUFF.850	-	-	CUFF.850	-	-	ENSMUST00000079847	2-1236	ENSMUST00000079847:2-1236	-	223.713	154.649	266.34	OK	29.95258052
CUFF.1521	-	-	CUFF.1521	-	-	ENSMUST00000173193	21-365	ENSMUST00000173193:21-365	-	224.409	46.2298	208.034	OK	30.04576686
CUFF.2954	-	-	CUFF.2954	-	-	ENSMUST00000050201	491-835	ENSMUST00000050201:491-835	-	224.409	46.2298	208.034	OK	30.04576686
CUFF.3467	-	-	CUFF.3467	-	-	ENSMUST00000022245	438-782	ENSMUST00000022245:438-782	-	224.409	46.2298	208.034	OK	30.04576686
CUFF.3461	-	-	CUFF.3461	-	-	ENSMUST00000047799	1753-2334	ENSMUST00000047799:1753-2334	-	224.526	104.925	246.347	OK	30.0614318
CUFF.1094	-	-	CUFF.1094	-	-	ENSMUST00000070597	33-425	ENSMUST00000070597:33-425	-	224.527	67.615	209.607	OK	30.06156569
CUFF.2642	-	-	CUFF.2642	-	-	ENSMUST00000114099	200-556	ENSMUST00000114099:200-556	-	224.643	59.562	215.912	OK	30.07709675
CUFF.2799	-	-	CUFF.2799	-	-	ENSMUST00000115734	13-369	ENSMUST00000115734:13-369	-	224.643	59.562	215.912	OK	30.07709675
CUFF.3663	-	-	CUFF.3663	-	-	ENSMUST00000030187	5469-5825	ENSMUST00000030187:5469-5825	-	224.643	59.562	215.912	OK	30.07709675
CUFF.2329	-	-	CUFF.2329	-	-	ENSMUST00000043338	0-451	ENSMUST00000043338:0-451	-	224.658	82.2774	223.324	OK	30.07910508
CUFF.3609	-	-	CUFF.3609	-	-	ENSMUST00000188524	85-536	ENSMUST00000188524:85-536	-	224.658	82.2774	223.324	OK	30.07910508
CUFF.2332	-	-	CUFF.2332	-	-	ENSMUST00000054030	2-321	ENSMUST00000054030:2-321	-	224.679	41.544	199.411	OK	30.08191673
CUFF.1221	-	-	CUFF.1221	-	-	ENSMUST00000172912	8-376	ENSMUST00000172912:8-376	-	224.697	57.6198	208.872	OK	30.08432672
CUFF.1851	-	-	CUFF.1851	-	-	ENSMUST00000033975	47-2090	ENSMUST00000033975:47-2090	-	224.747	176.441	254.283	OK	30.09102115
CUFF.2452	-	-	CUFF.2452	-	-	ENSMUST00000106677	342-1123	ENSMUST00000106677:342-1123	-	224.791	128.962	247.743	OK	30.09691224
CUFF.3069	-	-	CUFF.3069	-	-	ENSMUST00000177428	39-985	ENSMUST00000177428:39-985	-	224.814	140.09	263.37	OK	30.09999167
CUFF.368	-	-	CUFF.368	-	-	ENSMUST00000122279	10-449	ENSMUST00000122279:10-449	-	224.85	78.4889	217.354	OK	30.10481165
CUFF.2656	-	-	CUFF.2656	-	-	ENSMUST00000053764	1554-1885	ENSMUST00000053764:1554-1885	-	225.534	48.0455	184.174	OK	30.19639133
CUFF.742	-	-	CUFF.742	-	-	ENSMUST00000027071	21-565	ENSMUST00000027071:21-565	-	225.57	102.317	243.613	OK	30.20121132
CUFF.697	-	-	CUFF.697	-	-	ENSMUST00000003066	1-921	ENSMUST00000003066:1-921	-	225.573	141.168	282.337	OK	30.20161298
CUFF.699	-	-	CUFF.699	-	-	ENSMUST00000174144	41-667	ENSMUST00000174144:41-667	-	225.704	110.085	249.808	OK	30.21915237
CUFF.3054	-	-	CUFF.3054	-	-	ENSMUST00000156520	31-1056	ENSMUST00000156520:31-1056	-	225.779	147.394	271.516	OK	30.229194
CUFF.1899	-	-	CUFF.1899	-	-	ENSMUST00000029405	556-899	ENSMUST00000029405:556-899	-	225.948	46.3646	208.641	OK	30.25182114
CUFF.2540	-	-	CUFF.2540	-	-	ENSMUST00000074002	1905-2248	ENSMUST00000074002:1905-2248	-	225.948	46.3646	208.641	OK	30.25182114
CUFF.3962	-	-	CUFF.3962	-	-	ENSMUST00000062613	111-454	ENSMUST00000062613:111-454	-	225.948	46.3646	208.641	OK	30.25182114
CUFF.2825	-	-	CUFF.2825	-	-	ENSMUST00000053271	20-868	ENSMUST00000053271:20-868	-	226.097	134.401	253.174	OK	30.27177052
CUFF.997	-	-	CUFF.997	-	-	ENSMUST00000079597	1-1095	ENSMUST00000079597:1-1095	-	226.143	150.212	264.082	OK	30.27792938
CUFF.1217	-	-	CUFF.1217	-	-	ENSMUST00000079496	24-672	ENSMUST00000079496:24-672	-	226.459	114.528	257.688	OK	30.32023812
CUFF.1524	-	-	CUFF.1524	-	-	ENSMUST00000070575	912-1230	ENSMUST00000070575:912-1230	-	226.468	41.6747	200.038	OK	30.32144312
CUFF.2693	-	-	CUFF.2693	-	-	ENSMUST00000032065	8-995	ENSMUST00000032065:8-995	-	226.58	145.013	268.542	OK	30.33643862
CUFF.3766	-	-	CUFF.3766	-	-	ENSMUST00000032491	949-1351	ENSMUST00000032491:949-1351	-	226.627	72.5264	224.172	OK	30.34273138
CUFF.539	-	-	CUFF.539	-	-	ENSMUST00000001806	1100-1689	ENSMUST00000001806:1100-1689	-	226.74	108	247.501	OK	30.35786077
CUFF.1849	-	-	CUFF.1849	-	-	ENSMUST00000050467	18-642	ENSMUST00000050467:18-642	-	226.777	110.438	250.609	OK	30.36281464
CUFF.3239	-	-	CUFF.3239	-	-	ENSMUST00000115854	2-1362	ENSMUST00000115854:2-1362	-	226.841	161.759	268.949	OK	30.3713835
CUFF.3487	-	-	CUFF.3487	-	-	ENSMUST00000102636	11-553	ENSMUST00000102636:11-553	-	226.902	102.695	244.512	OK	30.3795507
CUFF.1477	-	-	CUFF.1477	-	-	ENSMUST00000089049	518-908	ENSMUST00000089049:518-908	-	226.913	67.9618	210.681	OK	30.38102347
CUFF.3313	-	-	CUFF.3313	-	-	ENSMUST00000160635	37-367	ENSMUST00000160635:37-367	-	227.204	48.1911	184.732	OK	30.419985
CUFF.1823	-	-	CUFF.1823	-	-	ENSMUST00000015100	350-973	ENSMUST00000015100:350-973	-	227.318	110.615	251.011	OK	30.43524828
CUFF.3466	-	-	CUFF.3466	-	-	ENSMUST00000030365	684-1272	ENSMUST00000030365:684-1272	-	227.329	108.184	247.922	OK	30.43672105
CUFF.2253	-	-	CUFF.2253	-	-	ENSMUST00000022148	1179-1592	ENSMUST00000022148:1179-1592	-	227.419	70.5947	224.619	OK	30.44877101
CUFF.297	-	-	CUFF.297	-	-	ENSMUST00000030578	141-483	ENSMUST00000030578:141-483	-	227.505	46.5002	209.251	OK	30.46028541
CUFF.1622	-	-	CUFF.1622	-	-	ENSMUST00000179954	25-367	ENSMUST00000179954:25-367	-	227.505	46.5002	209.251	OK	30.46028541
CUFF.4028	-	-	CUFF.4028	-	-	ENSMUST00000113978	1194-1548	ENSMUST00000113978:1194-1548	-	227.536	59.8985	217.132	OK	30.46443595
CUFF.1074	-	-	CUFF.1074	-	-	ENSMUST00000111325	20-491	ENSMUST00000111325:20-491	-	227.675	84.4111	236.351	OK	30.48304645
CUFF.755	-	-	CUFF.755	-	-	ENSMUST00000077577	127-528	ENSMUST00000077577:127-528	-	227.768	72.7072	224.731	OK	30.49549807
CUFF.2665	-	-	CUFF.2665	-	-	ENSMUST00000001304	8-595	ENSMUST00000001304:8-595	-	227.922	108.368	248.344	OK	30.51611689
CUFF.1718	-	-	CUFF.1718	-	-	ENSMUST00000064314	0-1040	ENSMUST00000064314:0-1040	-	228.067	147.817	287.988	OK	30.53553071
CUFF.3568	-	-	CUFF.3568	-	-	ENSMUST00000102487	0-389	ENSMUST00000102487:0-389	-	228.124	68.1365	211.223	OK	30.54316235
CUFF.105	-	-	CUFF.105	-	-	ENSMUST00000021239	1-901	ENSMUST00000021239:1-901	-	228.244	141.36	273.886	OK	30.55922896
CUFF.1128	-	-	CUFF.1128	-	-	ENSMUST00000032887	111-651	ENSMUST00000032887:111-651	-	228.249	103.075	245.418	OK	30.5598984
CUFF.3307	-	-	CUFF.3307	-	-	ENSMUST00000030806	1674-1991	ENSMUST00000030806:1674-1991	-	228.283	41.8061	200.669	OK	30.56445061
CUFF.3557	-	-	CUFF.3557	-	-	ENSMUST00000014892	239-556	ENSMUST00000014892:239-556	-	228.283	41.8061	200.669	OK	30.56445061
CUFF.2681	-	-	CUFF.2681	-	-	ENSMUST00000171340	2487-2992	ENSMUST00000171340:2487-2992	-	228.373	94.4736	230.935	OK	30.57650056
CUFF.1877	-	-	CUFF.1877	-	-	ENSMUST00000033898	20-2231	ENSMUST00000033898:20-2231	-	228.383	181.016	269.726	OK	30.57783945
CUFF.2339	-	-	CUFF.2339	-	-	ENSMUST00000131070	2494-2964	ENSMUST00000131070:2494-2964	-	228.528	84.5907	236.854	OK	30.59725327
CUFF.1594	-	-	CUFF.1594	-	-	ENSMUST00000022954	13-448	ENSMUST00000022954:13-448	-	228.73	79.2106	219.352	OK	30.62429873
CUFF.442	-	-	CUFF.442	-	-	ENSMUST00000058735	25-425	ENSMUST00000058735:25-425	-	228.92	72.889	225.293	OK	30.64973753
CUFF.1645	-	-	CUFF.1645	-	-	ENSMUST00000022721	197-550	ENSMUST00000022721:197-550	-	229.009	60.0682	217.747	OK	30.6616536
CUFF.2543	-	-	CUFF.2543	-	-	ENSMUST00000130169	133-486	ENSMUST00000130169:133-486	-	229.009	60.0682	217.747	OK	30.6616536
CUFF.683	-	-	CUFF.683	-	-	ENSMUST00000003527	1607-1948	ENSMUST00000003527:1607-1948	-	229.083	46.6365	209.864	OK	30.67156134
CUFF.1368	-	-	CUFF.1368	-	-	ENSMUST00000139685	43-384	ENSMUST00000139685:43-384	-	229.083	46.6365	209.864	OK	30.67156134
CUFF.3754	-	-	CUFF.3754	-	-	ENSMUST00000060766	262-603	ENSMUST00000060766:262-603	-	229.083	46.6365	209.864	OK	30.67156134
CUFF.4017	-	-	CUFF.4017	-	-	ENSMUST00000099078	1566-1907	ENSMUST00000099078:1566-1907	-	229.083	46.6365	209.864	OK	30.67156134
CUFF.1536	-	-	CUFF.1536	-	-	ENSMUST00000096255	2-841	ENSMUST00000096255:2-841	-	229.298	135.843	255.889	OK	30.70034735
CUFF.2688	-	-	CUFF.2688	-	-	ENSMUST00000023222	1744-2132	ENSMUST00000023222:1744-2132	-	229.348	68.3121	211.767	OK	30.70704177
CUFF.3940	-	-	CUFF.3940	-	-	ENSMUST00000019198	41-429	ENSMUST00000019198:41-429	-	229.348	68.3121	211.767	OK	30.70704177
CUFF.3948	-	-	CUFF.3948	-	-	ENSMUST00000018821	45-1068	ENSMUST00000018821:45-1068	-	229.563	150.273	279.819	OK	30.73582779
CUFF.1439	-	-	CUFF.1439	-	-	ENSMUST00000027752	2815-3191	ENSMUST00000027752:2815-3191	-	229.776	63.443	211.477	OK	30.76434602
CUFF.634	-	-	CUFF.634	-	-	ENSMUST00000112551	10-536	ENSMUST00000112551:10-536	-	229.938	100.78	267.067	OK	30.78603594
CUFF.3592	-	-	CUFF.3592	-	-	ENSMUST00000079733	0-526	ENSMUST00000079733:0-526	-	229.938	100.78	267.067	OK	30.78603594
CUFF.370	-	-	CUFF.370	-	-	ENSMUST00000030944	0-316	ENSMUST00000030944:0-316	-	230.123	41.9384	201.304	OK	30.8108053
CUFF.559	-	-	CUFF.559	-	-	ENSMUST00000107924	254-570	ENSMUST00000107924:254-570	-	230.123	41.9384	201.304	OK	30.8108053
CUFF.1997	-	-	CUFF.1997	-	-	ENSMUST00000025856	3712-4028	ENSMUST00000025856:3712-4028	-	230.123	41.9384	201.304	OK	30.8108053
CUFF.3372	-	-	CUFF.3372	-	-	ENSMUST00000064167	34-456	ENSMUST00000064167:34-456	-	230.196	75.3699	232.391	OK	30.82057916
CUFF.498	-	-	CUFF.498	-	-	ENSMUST00000034903	0-445	ENSMUST00000034903:0-445	-	230.233	83.3868	226.336	OK	30.82553303
CUFF.131	-	-	CUFF.131	-	-	ENSMUST00000052248	48-884	ENSMUST00000052248:48-884	-	230.385	136.33	256.808	OK	30.84588407
CUFF.543	-	-	CUFF.543	-	-	ENSMUST00000057649	3-355	ENSMUST00000057649:3-355	-	230.5	60.2388	218.366	OK	30.86128124
CUFF.2390	-	-	CUFF.2390	-	-	ENSMUST00000113581	51-990	ENSMUST00000113581:51-990	-	230.555	143.957	276.624	OK	30.8686451
CUFF.2847	-	-	CUFF.2847	-	-	ENSMUST00000041956	21-361	ENSMUST00000041956:21-361	-	230.682	46.7737	210.482	OK	30.88564893
CUFF.1040	-	-	CUFF.1040	-	-	ENSMUST00000003572	1240-2190	ENSMUST00000003572:1240-2190	-	230.708	145.081	262.261	OK	30.88913003
CUFF.3161	-	-	CUFF.3161	-	-	ENSMUST00000019514	14-447	ENSMUST00000019514:14-447	-	230.721	79.5765	220.366	OK	30.89087058
CUFF.3550	-	-	CUFF.3550	-	-	ENSMUST00000080537	0-559	ENSMUST00000080537:0-559	-	230.96	104.313	260.784	OK	30.92286991
CUFF.364	-	-	CUFF.364	-	-	ENSMUST00000025511	9-453	ENSMUST00000025511:9-453	-	231.19	83.5746	226.845	OK	30.95366425
CUFF.853	-	-	CUFF.853	-	-	ENSMUST00000100660	622-1066	ENSMUST00000100660:622-1066	-	231.19	83.5746	226.845	OK	30.95366425
CUFF.1246	-	-	CUFF.1246	-	-	ENSMUST00000072767	1418-1862	ENSMUST00000072767:1418-1862	-	231.19	83.5746	226.845	OK	30.95366425
CUFF.1380	-	-	CUFF.1380	-	-	ENSMUST00000020284	1194-1695	ENSMUST00000020284:1194-1695	-	231.441	95.2279	232.779	OK	30.98727024
CUFF.1799	-	-	CUFF.1799	-	-	ENSMUST00000102854	1-1807	ENSMUST00000102854:1-1807	-	231.52	177.581	267.106	OK	30.99784743
CUFF.1386	-	-	CUFF.1386	-	-	ENSMUST00000023580	0-363	ENSMUST00000023580:0-363	-	231.584	58.4134	211.749	OK	31.00641629
CUFF.2355	-	-	CUFF.2355	-	-	ENSMUST00000097473	32-567	ENSMUST00000097473:32-567	-	231.689	104.039	247.711	OK	31.02047457
CUFF.694	-	-	CUFF.694	-	-	ENSMUST00000173739	19-920	ENSMUST00000173739:19-920	-	231.715	144.145	288.291	OK	31.02395567
CUFF.1586	-	-	CUFF.1586	-	-	ENSMUST00000115331	406-792	ENSMUST00000115331:406-792	-	231.835	68.666	212.865	OK	31.04002228
CUFF.1842	-	-	CUFF.1842	-	-	ENSMUST00000160399	4-847	ENSMUST00000160399:4-847	-	232.007	138.342	267.252	OK	31.06305109
CUFF.795	-	-	CUFF.795	-	-	ENSMUST00000112311	5-619	ENSMUST00000112311:5-619	-	232.298	112.237	254.691	OK	31.10201262
CUFF.734	-	-	CUFF.734	-	-	ENSMUST00000030164	15-2420	ENSMUST00000030164:15-2420	-	232.336	187.354	273.317	OK	31.10710038
CUFF.2619	-	-	CUFF.2619	-	-	ENSMUST00000078528	1-808	ENSMUST00000078528:1-808	-	232.671	134.66	266.036	OK	31.151953
CUFF.1561	-	-	CUFF.1561	-	-	ENSMUST00000031388	1047-1432	ENSMUST00000031388:1047-1432	-	233.098	68.8444	213.418	OK	31.20912336
CUFF.2387	-	-	CUFF.2387	-	-	ENSMUST00000089449	43-905	ENSMUST00000089449:43-905	-	233.363	141.442	264.436	OK	31.24460379
CUFF.3193	-	-	CUFF.3193	-	-	ENSMUST00000025617	30-449	ENSMUST00000025617:30-449	-	233.392	75.9096	234.055	OK	31.24848655
CUFF.3601	-	-	CUFF.3601	-	-	ENSMUST00000027438	1601-2088	ENSMUST00000027438:1601-2088	-	233.519	92.5229	250.356	OK	31.26549038
CUFF.3748	-	-	CUFF.3748	-	-	ENSMUST00000081026	0-373	ENSMUST00000081026:0-373	-	233.776	63.9533	213.178	OK	31.29989971
CUFF.3365	-	-	CUFF.3365	-	-	ENSMUST00000183375	22-486	ENSMUST00000183375:22-486	-	233.787	85.6846	239.917	OK	31.30137248
CUFF.2055	-	-	CUFF.2055	-	-	ENSMUST00000023159	812-1126	ENSMUST00000023159:812-1126	-	233.884	42.2056	202.587	OK	31.31435966
CUFF.1991	-	-	CUFF.1991	-	-	ENSMUST00000066514	3-341	ENSMUST00000066514:3-341	-	233.94	47.0505	211.727	OK	31.32185741
CUFF.2741	-	-	CUFF.2741	-	-	ENSMUST00000020446	110-687	ENSMUST00000020446:110-687	-	234.02	110.246	252.648	OK	31.33256848
CUFF.2842	-	-	CUFF.2842	-	-	ENSMUST00000021217	2-409	ENSMUST00000021217:2-409	-	234.094	71.6354	227.931	OK	31.34247623
CUFF.4076	-	-	CUFF.4076	-	-	ENSMUST00000019808	1-917	ENSMUST00000019808:1-917	-	234.276	144.678	271.995	OK	31.36684392
CUFF.533	-	-	CUFF.533	-	-	ENSMUST00000085368	1-521	ENSMUST00000085368:1-521	-	234.293	101.943	270.148	OK	31.36912002
CUFF.1841	-	-	CUFF.1841	-	-	ENSMUST00000000804	Sep-88	ENSMUST00000000804:9-1988	-	234.339	183.486	265.185	OK	31.37527889
CUFF.1223	-	-	CUFF.1223	-	-	ENSMUST00000087189	146-564	ENSMUST00000087189:146-564	-	234.477	76.0912	234.614	OK	31.39375549
CUFF.2985	-	-	CUFF.2985	-	-	ENSMUST00000033739	37-952	ENSMUST00000033739:37-952	-	234.605	144.837	272.293	OK	31.41089321
CUFF.2798	-	-	CUFF.2798	-	-	ENSMUST00000030914	9-573	ENSMUST00000030914:9-573	-	235.106	108.088	253.772	OK	31.47797131
CUFF.3938	-	-	CUFF.3938	-	-	ENSMUST00000111094	25-397	ENSMUST00000111094:25-397	-	235.139	64.1252	213.751	OK	31.48238963
CUFF.2644	-	-	CUFF.2644	-	-	ENSMUST00000063136	100-652	ENSMUST00000063136:100-652	-	235.595	105.636	264.091	OK	31.54344275
CUFF.912	-	-	CUFF.912	-	-	ENSMUST00000038498	565-902	ENSMUST00000038498:565-902	-	235.601	47.1901	212.355	OK	31.54424608
CUFF.3966	-	-	CUFF.3966	-	-	ENSMUST00000090023	81-418	ENSMUST00000090023:81-418	-	235.601	47.1901	212.355	OK	31.54424608
CUFF.3137	-	-	CUFF.3137	-	-	ENSMUST00000031091	222-547	ENSMUST00000031091:222-547	-	235.898	48.9325	187.574	OK	31.58401094
CUFF.2475	-	-	CUFF.2475	-	-	ENSMUST00000169613	15-363	ENSMUST00000169613:15-363	-	236.649	60.9312	220.876	OK	31.68456114
CUFF.2510	-	-	CUFF.2510	-	-	ENSMUST00000170303	218-746	ENSMUST00000170303:218-746	-	236.683	105.418	250.995	OK	31.68911335
CUFF.486	-	-	CUFF.486	-	-	ENSMUST00000032824	2-1257	ENSMUST00000032824:2-1257	-	236.887	166.845	274.555	OK	31.71642659
CUFF.693	-	-	CUFF.693	-	-	ENSMUST00000167646	151-656	ENSMUST00000167646:151-656	-	237.156	99.7221	246.681	OK	31.75244257
CUFF.306	-	-	CUFF.306	-	-	ENSMUST00000165017	1764-2100	ENSMUST00000165017:1764-2100	-	237.284	47.3305	212.987	OK	31.76958029
CUFF.1990	-	-	CUFF.1990	-	-	ENSMUST00000005067	28-946	ENSMUST00000005067:28-946	-	237.329	147.251	282.952	OK	31.77560527
CUFF.482	-	-	CUFF.482	-	-	ENSMUST00000107409	0-1275	ENSMUST00000107409:0-1275	-	237.413	168.385	272.327	OK	31.7868519
CUFF.3604	-	-	CUFF.3604	-	-	ENSMUST00000030399	590-1195	ENSMUST00000030399:590-1195	-	237.502	113.906	258.479	OK	31.79876797
CUFF.1734	-	-	CUFF.1734	-	-	ENSMUST00000124035	101-505	ENSMUST00000124035:101-505	-	237.579	72.1673	229.623	OK	31.80907738
CUFF.3260	-	-	CUFF.3260	-	-	ENSMUST00000052725	200-894	ENSMUST00000052725:200-894	-	237.637	126.033	267.342	OK	31.8168429
CUFF.2930	-	-	CUFF.2930	-	-	ENSMUST00000041262	15-339	ENSMUST00000041262:15-339	-	237.708	49.0835	188.153	OK	31.82634898
CUFF.3780	-	-	CUFF.3780	-	-	ENSMUST00000024338	64-925	ENSMUST00000024338:64-925	-	237.747	144.685	273.978	OK	31.83157063
CUFF.740	-	-	CUFF.740	-	-	ENSMUST00000149324	325-637	ENSMUST00000149324:325-637	-	237.754	42.4761	203.885	OK	31.83250785
CUFF.2539	-	-	CUFF.2539	-	-	ENSMUST00000020756	0-312	ENSMUST00000020756:0-312	-	237.754	42.4761	203.885	OK	31.83250785
CUFF.2097	-	-	CUFF.2097	-	-	ENSMUST00000165740	9-869	ENSMUST00000165740:9-869	-	238.109	144.853	274.297	OK	31.88003824
CUFF.1192	-	-	CUFF.1192	-	-	ENSMUST00000066379	2-450	ENSMUST00000066379:2-450	-	238.24	88.7447	236.653	OK	31.89757762
CUFF.1225	-	-	CUFF.1225	-	-	ENSMUST00000173075	149-864	ENSMUST00000173075:149-864	-	238.244	129.745	278.025	OK	31.89811318
CUFF.1014	-	-	CUFF.1014	-	-	ENSMUST00000003433	0-1237	ENSMUST00000003433:0-1237	-	238.448	167.13	274.264	OK	31.92542641
CUFF.3626	-	-	CUFF.3626	-	-	ENSMUST00000020253	0-1170	ENSMUST00000020253:0-1170	-	238.523	163.108	280.909	OK	31.93546805
CUFF.62	-	-	CUFF.62	-	-	ENSMUST00000130166	23-515	ENSMUST00000130166:23-515	-	238.654	96.9698	237.037	OK	31.95300743
CUFF.1649	-	-	CUFF.1649	-	-	ENSMUST00000141837	560-1351	ENSMUST00000141837:560-1351	-	239.005	137.384	271.417	OK	32.00000226
CUFF.2753	-	-	CUFF.2753	-	-	ENSMUST00000075076	249-685	ENSMUST00000075076:249-685	-	239.135	85.1081	231.008	OK	32.01740776
CUFF.1814	-	-	CUFF.1814	-	-	ENSMUST00000103172	29-498	ENSMUST00000103172:29-498	-	239.362	90.4225	265.616	OK	32.04780043
CUFF.428	-	-	CUFF.428	-	-	ENSMUST00000018909	102-413	ENSMUST00000018909:102-413	-	239.731	42.6127	204.541	OK	32.09720526
CUFF.3599	-	-	CUFF.3599	-	-	ENSMUST00000027438	374-942	ENSMUST00000027438:374-942	-	239.794	111.993	256.651	OK	32.10564023
CUFF.3140	-	-	CUFF.3140	-	-	ENSMUST00000000349	8-1449	ENSMUST00000000349:8-1449	-	239.834	174.739	275.903	OK	32.11099577
CUFF.1999	-	-	CUFF.1999	-	-	ENSMUST00000028386	1587-1933	ENSMUST00000028386:1587-1933	-	239.839	61.2834	222.153	OK	32.11166521
CUFF.3608	-	-	CUFF.3608	-	-	ENSMUST00000129339	47-659	ENSMUST00000129339:47-659	-	239.919	116.934	268.516	OK	32.12237628
CUFF.640	-	-	CUFF.640	-	-	ENSMUST00000133811	43-467	ENSMUST00000133811:43-467	-	240.119	81.2656	225.043	OK	32.14915397
CUFF.2983	-	-	CUFF.2983	-	-	ENSMUST00000160027	5-462	ENSMUST00000160027:5-462	-	240.236	86.997	243.592	OK	32.16481891
CUFF.3624	-	-	CUFF.3624	-	-	ENSMUST00000117440	22-1218	ENSMUST00000117440:22-1218	-	240.286	166.211	277.018	OK	32.17151333
CUFF.1639	-	-	CUFF.1639	-	-	ENSMUST00000106753	247-737	ENSMUST00000106753:247-737	-	240.319	97.3656	238.005	OK	32.17593165
CUFF.1948	-	-	CUFF.1948	-	-	ENSMUST00000022380	797-1154	ENSMUST00000022380:797-1154	-	240.393	59.3952	215.307	OK	32.18583939
CUFF.71	-	-	CUFF.71	-	-	ENSMUST00000152782	7-375	ENSMUST00000152782:7-375	-	240.747	64.8222	216.074	OK	32.2332359
CUFF.2765	-	-	CUFF.2765	-	-	ENSMUST00000139344	9-388	ENSMUST00000139344:9-388	-	240.966	69.9343	216.796	OK	32.26255746
CUFF.1036	-	-	CUFF.1036	-	-	ENSMUST00000019939	49-439	ENSMUST00000019939:49-439	-	241.095	74.758	231.07	OK	32.27982907
CUFF.916	-	-	CUFF.916	-	-	ENSMUST00000160293	10-598	ENSMUST00000160293:10-598	-	241.107	112.692	256.937	OK	32.28143573
CUFF.903	-	-	CUFF.903	-	-	ENSMUST00000051477	4-548	ENSMUST00000051477:4-548	-	241.127	107.19	267.974	OK	32.2841135
CUFF.3119	-	-	CUFF.3119	-	-	ENSMUST00000065253	369-1836	ENSMUST00000065253:369-1836	-	241.192	177.062	278.24	OK	32.29281624
CUFF.223	-	-	CUFF.223	-	-	ENSMUST00000055242	Jan-95	ENSMUST00000055242:1-1995	-	241.257	188.752	276.482	OK	32.30151899
CUFF.319	-	-	CUFF.319	-	-	ENSMUST00000151516	16-338	ENSMUST00000151516:16-338	-	241.405	49.3884	189.322	OK	32.32133448
CUFF.1355	-	-	CUFF.1355	-	-	ENSMUST00000107444	374-696	ENSMUST00000107444:374-696	-	241.405	49.3884	189.322	OK	32.32133448
CUFF.2711	-	-	CUFF.2711	-	-	ENSMUST00000053577	613-935	ENSMUST00000053577:613-935	-	241.405	49.3884	189.322	OK	32.32133448
CUFF.366	-	-	CUFF.366	-	-	ENSMUST00000127568	0-345	ENSMUST00000127568:0-345	-	241.464	61.4611	222.796	OK	32.32923389
CUFF.2482	-	-	CUFF.2482	-	-	ENSMUST00000149106	25-678	ENSMUST00000149106:25-678	-	241.621	125.828	271.951	OK	32.35025438
