tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.1540	-	-	CUFF.1540	-	-	ENSMUST00000184450	0-517	-	337.363	129.309	398.703	OK	62.49809522
CUFF.3	-	-	CUFF.3	-	-	ENSMUST00000082418	16-1798	-	338.761	253.23	409.545	OK	62.75708135
CUFF.1374	-	-	CUFF.1374	-	-	ENSMUST00000058109	300-717	-	338.782	106.879	387.436	OK	62.7609717
CUFF.22	-	-	CUFF.22	-	-	ENSMUST00000022419	39-422	-	340.546	87.2751	334.555	OK	63.08776106
CUFF.1091	-	-	CUFF.1091	-	-	ENSMUST00000115366	54-486	-	340.947	103.168	373.983	OK	63.16204821
CUFF.291	-	-	CUFF.291	-	-	ENSMUST00000136312	1010-2127	-	341.425	219.451	423.939	OK	63.25059998
CUFF.1679	-	-	CUFF.1679	-	-	ENSMUST00000102926	402-817	-	341.975	107.394	389.303	OK	63.35249009
CUFF.948	-	-	CUFF.948	-	-	ENSMUST00000019615	533-1127	-	342.17	150.062	440.808	OK	63.38861476
CUFF.1647	-	-	CUFF.1647	-	-	ENSMUST00000111467	22-469	-	342.823	112.169	373.897	OK	63.50958611
CUFF.159	-	-	CUFF.159	-	-	ENSMUST00000107796	529-894	-	343.48	76.3159	366.316	OK	63.63129847
CUFF.1311	-	-	CUFF.1311	-	-	ENSMUST00000033899	9-730	-	344.319	177.718	417.25	OK	63.7867272
CUFF.1804	-	-	CUFF.1804	-	-	ENSMUST00000032909	14-1267	-	344.955	231.201	417.941	OK	63.90454922
CUFF.1847	-	-	CUFF.1847	-	-	ENSMUST00000113072	0-864	-	345.684	199.888	432.015	OK	64.03959992
CUFF.1467	-	-	CUFF.1467	-	-	ENSMUST00000023087	297-677	-	346.26	87.9641	337.196	OK	64.14630665
CUFF.1550	-	-	CUFF.1550	-	-	ENSMUST00000095427	157-537	-	346.26	87.9641	337.196	OK	64.14630665
CUFF.1007	-	-	CUFF.1007	-	-	ENSMUST00000058437	5-530	-	346.289	137.95	382.016	OK	64.15167904
CUFF.974	-	-	CUFF.974	-	-	ENSMUST00000054301	23-2269	-	346.358	270.368	421.674	OK	64.16446162
CUFF.848	-	-	CUFF.848	-	-	ENSMUST00000050467	595-991	-	346.652	84.41	379.845	OK	64.21892651
CUFF.1773	-	-	CUFF.1773	-	-	ENSMUST00000005923	10-759	-	347.07	185.95	431.404	OK	64.29636299
CUFF.558	-	-	CUFF.558	-	-	ENSMUST00000082428	2-927	-	347.343	204.774	421.594	OK	64.34693754
CUFF.1303	-	-	CUFF.1303	-	-	ENSMUST00000093350	558-1723	-	347.555	229.537	444.729	OK	64.38621154
CUFF.538	-	-	CUFF.538	-	-	ENSMUST00000033163	343-706	-	347.687	76.7364	368.335	OK	64.41066517
CUFF.1487	-	-	CUFF.1487	-	-	ENSMUST00000039305	68-941	-	349.357	204.208	465.851	OK	64.72004059
CUFF.1189	-	-	CUFF.1189	-	-	ENSMUST00000168099	190-1461	-	349.575	236.693	438.321	OK	64.76042612
CUFF.1527	-	-	CUFF.1527	-	-	ENSMUST00000060792	1-379	-	350.173	88.4296	338.98	OK	64.87120846
CUFF.54	-	-	CUFF.54	-	-	ENSMUST00000030882	404-1434	-	350.399	221.761	438.113	OK	64.91307603
CUFF.1029	-	-	CUFF.1029	-	-	ENSMUST00000172785	0-867	-	352.515	205.622	469.074	OK	65.30507506
CUFF.46	-	-	CUFF.46	-	-	ENSMUST00000062045	0-644	-	353.913	173.014	458.488	OK	65.56406119
CUFF.371	-	-	CUFF.371	-	-	ENSMUST00000032998	2-693	-	354.075	177.371	443.427	OK	65.59407246
CUFF.699	-	-	CUFF.699	-	-	ENSMUST00000107384	343-719	-	354.172	88.8999	340.783	OK	65.61204217
CUFF.823	-	-	CUFF.823	-	-	ENSMUST00000002735	57-496	-	354.457	114.213	380.71	OK	65.66483977
CUFF.229	-	-	CUFF.229	-	-	ENSMUST00000005406	1237-1738	-	355.491	133.439	411.436	OK	65.85639317
CUFF.1432	-	-	CUFF.1432	-	-	ENSMUST00000154236	274-649	-	356.205	89.137	341.692	OK	65.98866505
CUFF.1216	-	-	CUFF.1216	-	-	ENSMUST00000032065	47-562	-	357.397	140.629	389.433	OK	66.20948871
CUFF.1328	-	-	CUFF.1328	-	-	ENSMUST00000031583	3235-3765	-	358.04	147.16	399.435	OK	66.3286075
CUFF.35	-	-	CUFF.35	-	-	ENSMUST00000020608	9-927	-	358.539	212.404	455.152	OK	66.42104962
CUFF.296	-	-	CUFF.296	-	-	ENSMUST00000079716	3-517	-	358.547	140.902	390.191	OK	66.42253166
CUFF.137	-	-	CUFF.137	-	-	ENSMUST00000029564	203-561	-	358.643	77.8081	373.479	OK	66.44031611
CUFF.1274	-	-	CUFF.1274	-	-	ENSMUST00000098367	408-1479	-	359.524	228.876	442.148	OK	66.60352554
CUFF.547	-	-	CUFF.547	-	-	ENSMUST00000112618	9-987	-	359.536	222.159	427.229	OK	66.6057486
CUFF.57	-	-	CUFF.57	-	-	ENSMUST00000021239	13-836	-	359.564	203.076	439.999	OK	66.61093573
CUFF.799	-	-	CUFF.799	-	-	ENSMUST00000004072	18-762	-	360.581	187.2	426.815	OK	66.7993398
CUFF.968	-	-	CUFF.968	-	-	ENSMUST00000112524	1230-1587	-	360.913	78.0261	374.525	OK	66.86084438
CUFF.1106	-	-	CUFF.1106	-	-	ENSMUST00000025484	22-379	-	360.913	78.0261	374.525	OK	66.86084438
CUFF.624	-	-	CUFF.624	-	-	ENSMUST00000028004	1132-1535	-	362.448	110.592	400.895	OK	67.1452104
CUFF.386	-	-	CUFF.386	-	-	ENSMUST00000067124	2197-2615	-	363.147	106.623	386.509	OK	67.27470347
CUFF.747	-	-	CUFF.747	-	-	ENSMUST00000033131	27-460	-	363.711	115.796	385.986	OK	67.37918714
CUFF.1549	-	-	CUFF.1549	-	-	ENSMUST00000051572	816-1249	-	363.711	115.796	385.986	OK	67.37918714
CUFF.1603	-	-	CUFF.1603	-	-	ENSMUST00000107893	42-827	-	363.898	198.713	447.104	OK	67.41382978
CUFF.917	-	-	CUFF.917	-	-	ENSMUST00000130411	395-750	-	365.535	78.4657	376.635	OK	67.71709179
CUFF.969	-	-	CUFF.969	-	-	ENSMUST00000171737	990-1345	-	365.535	78.4657	376.635	OK	67.71709179
CUFF.288	-	-	CUFF.288	-	-	ENSMUST00000031377	410-1436	-	365.645	228.055	456.11	OK	67.73746981
CUFF.97	-	-	CUFF.97	-	-	ENSMUST00000047226	Jul-42	-	366.217	296.73	434.287	OK	67.84343552
CUFF.442	-	-	CUFF.442	-	-	ENSMUST00000018851	2525-2895	-	366.712	90.3415	346.309	OK	67.93513662
CUFF.359	-	-	CUFF.359	-	-	ENSMUST00000053766	627-1134	-	366.809	142.848	395.578	OK	67.95310633
CUFF.300	-	-	CUFF.300	-	-	ENSMUST00000072948	432-954	-	367.026	149.415	405.556	OK	67.99330661
CUFF.553	-	-	CUFF.553	-	-	ENSMUST00000028167	23-1877	-	367.859	276.45	441.718	OK	68.14762381
CUFF.307	-	-	CUFF.307	-	-	ENSMUST00000154257	50-404	-	367.888	78.6873	377.699	OK	68.15299619
CUFF.289	-	-	CUFF.289	-	-	ENSMUST00000136312	8-862	-	368.118	208.752	508.832	OK	68.19560478
CUFF.369	-	-	CUFF.369	-	-	ENSMUST00000082430	250-680	-	368.52	116.604	388.679	OK	68.27007719
CUFF.1104	-	-	CUFF.1104	-	-	ENSMUST00000030455	10-816	-	369.705	207.36	449.279	OK	68.48960406
CUFF.123	-	-	CUFF.123	-	-	ENSMUST00000034469	26-1177	-	370.323	242.01	454.978	OK	68.60409149
CUFF.119	-	-	CUFF.119	-	-	ENSMUST00000028807	491-1010	-	370.513	150.279	407.9	OK	68.63928989
CUFF.242	-	-	CUFF.242	-	-	ENSMUST00000032825	357-906	-	370.59	152.215	426.201	OK	68.6535545
CUFF.1041	-	-	CUFF.1041	-	-	ENSMUST00000030742	43-1103	-	370.642	236.507	436.225	OK	68.66318775
CUFF.816	-	-	CUFF.816	-	-	ENSMUST00000132981	5-583	-	371.644	163.855	443.372	OK	68.848813
CUFF.200	-	-	CUFF.200	-	-	ENSMUST00000064667	197-549	-	372.68	79.1344	379.845	OK	69.04073691
CUFF.928	-	-	CUFF.928	-	-	ENSMUST00000107818	713-1065	-	372.68	79.1344	379.845	OK	69.04073691
CUFF.1688	-	-	CUFF.1688	-	-	ENSMUST00000132449	57-409	-	372.68	79.1344	379.845	OK	69.04073691
CUFF.34	-	-	CUFF.34	-	-	ENSMUST00000021903	9-451	-	373.336	126.042	390.731	OK	69.16226402
CUFF.1144	-	-	CUFF.1144	-	-	ENSMUST00000030769	44-471	-	373.457	117.423	391.409	OK	69.18467985
CUFF.642	-	-	CUFF.642	-	-	ENSMUST00000060895	547-1287	-	373.647	195.74	444.179	OK	69.21987825
CUFF.1179	-	-	CUFF.1179	-	-	ENSMUST00000031423	2734-3100	-	375.554	91.3289	350.094	OK	69.57315904
CUFF.294	-	-	CUFF.294	-	-	ENSMUST00000156249	922-2191	-	376.367	254.627	496.084	OK	69.72377114
CUFF.1532	-	-	CUFF.1532	-	-	ENSMUST00000030642	29-469	-	376.49	126.615	392.507	OK	69.74655748
CUFF.1385	-	-	CUFF.1385	-	-	ENSMUST00000156520	20-741	-	376.599	193.171	440.431	OK	69.76675024
CUFF.1619	-	-	CUFF.1619	-	-	ENSMUST00000034966	194-619	-	376.822	117.975	393.251	OK	69.80806205
CUFF.735	-	-	CUFF.735	-	-	ENSMUST00000013845	79-548	-	377.333	130.665	415.751	OK	69.90272722
CUFF.201	-	-	CUFF.201	-	-	ENSMUST00000070850	32-427	-	377.485	112.832	409.015	OK	69.93088594
CUFF.867	-	-	CUFF.867	-	-	ENSMUST00000031411	10-1554	-	378.119	274.223	458.241	OK	70.04833745
CUFF.1502	-	-	CUFF.1502	-	-	ENSMUST00000137679	10-1818	-	378.403	283.483	452.957	OK	70.1009498
CUFF.1186	-	-	CUFF.1186	-	-	ENSMUST00000027111	1758-2182	-	378.527	118.254	394.179	OK	70.12392139
CUFF.1413	-	-	CUFF.1413	-	-	ENSMUST00000029490	424-1525	-	378.537	247.94	495.88	OK	70.12577393
CUFF.886	-	-	CUFF.886	-	-	ENSMUST00000159871	4-737	-	378.585	197.609	448.421	OK	70.13466616
CUFF.1738	-	-	CUFF.1738	-	-	ENSMUST00000087876	2360-3343	-	378.664	232.364	459.06	OK	70.14930128
CUFF.1584	-	-	CUFF.1584	-	-	ENSMUST00000120854	66-475	-	378.99	108.969	395.014	OK	70.20969433
CUFF.636	-	-	CUFF.636	-	-	ENSMUST00000032078	850-1244	-	379.451	113.118	410.053	OK	70.29509677
CUFF.50	-	-	CUFF.50	-	-	ENSMUST00000046288	687-1389	-	379.776	198.4	460.287	OK	70.35530456
CUFF.1403	-	-	CUFF.1403	-	-	ENSMUST00000078945	1003-1382	-	379.861	88.1962	396.883	OK	70.37105121
CUFF.1347	-	-	CUFF.1347	-	-	ENSMUST00000190703	1999-2348	-	380.09	79.8146	383.11	OK	70.41347455
CUFF.1395	-	-	CUFF.1395	-	-	ENSMUST00000125819	373-722	-	380.09	79.8146	383.11	OK	70.41347455
CUFF.389	-	-	CUFF.389	-	-	ENSMUST00000035579	14-378	-	380.128	91.8307	352.018	OK	70.42051423
CUFF.1361	-	-	CUFF.1361	-	-	ENSMUST00000082223	3-880	-	380.357	222.334	476.431	OK	70.46293756
CUFF.845	-	-	CUFF.845	-	-	ENSMUST00000020034	427-967	-	380.494	154.752	433.305	OK	70.48831746
CUFF.225	-	-	CUFF.225	-	-	ENSMUST00000059515	123-677	-	381.19	160.897	472.635	OK	70.61725476
CUFF.114	-	-	CUFF.114	-	-	ENSMUST00000055242	609-1119	-	381.383	152.931	415.099	OK	70.65300893
CUFF.1033	-	-	CUFF.1033	-	-	ENSMUST00000001845	143-653	-	381.383	152.931	415.099	OK	70.65300893
CUFF.322	-	-	CUFF.322	-	-	ENSMUST00000170833	1193-1644	-	382.261	135.88	419.991	OK	70.81566259
CUFF.1723	-	-	CUFF.1723	-	-	ENSMUST00000039818	44-392	-	382.622	80.044	384.211	OK	70.88253955
CUFF.1283	-	-	CUFF.1283	-	-	ENSMUST00000092915	2735-3142	-	382.697	109.505	396.955	OK	70.89643366
CUFF.863	-	-	CUFF.863	-	-	ENSMUST00000026479	173-638	-	383.099	131.789	419.327	OK	70.97090606
CUFF.1326	-	-	CUFF.1326	-	-	ENSMUST00000031583	39-896	-	383.472	221.022	455.046	OK	71.04000608
CUFF.1164	-	-	CUFF.1164	-	-	ENSMUST00000048308	0-421	-	383.735	119.096	396.988	OK	71.08872808
CUFF.936	-	-	CUFF.936	-	-	ENSMUST00000134479	171-1085	-	384.072	231.62	444.954	OK	71.15115892
CUFF.1420	-	-	CUFF.1420	-	-	ENSMUST00000065253	360-1809	-	384.594	272.978	469.061	OK	71.2478619
CUFF.487	-	-	CUFF.487	-	-	ENSMUST00000009256	736-1243	-	385.15	153.836	417.555	OK	71.35086354
CUFF.723	-	-	CUFF.723	-	-	ENSMUST00000143107	0-391	-	385.47	113.986	413.199	OK	71.41014505
CUFF.749	-	-	CUFF.749	-	-	ENSMUST00000110082	28-448	-	385.502	119.38	397.933	OK	71.4160732
CUFF.1327	-	-	CUFF.1327	-	-	ENSMUST00000102582	Feb-68	-	386.334	328.557	442.399	OK	71.57020515
CUFF.411	-	-	CUFF.411	-	-	ENSMUST00000106719	1-651	-	386.569	188.559	471.398	OK	71.61374001
CUFF.944	-	-	CUFF.944	-	-	ENSMUST00000037941	7-700	-	386.755	200.976	466.265	OK	71.64819739
CUFF.1825	-	-	CUFF.1825	-	-	ENSMUST00000177779	530-1626	-	386.898	249.071	477.81	OK	71.67468882
CUFF.1022	-	-	CUFF.1022	-	-	ENSMUST00000102898	4-524	-	386.931	160.704	428.543	OK	71.68080223
CUFF.1056	-	-	CUFF.1056	-	-	ENSMUST00000167199	367-728	-	387.192	92.5938	354.943	OK	71.72915372
CUFF.832	-	-	CUFF.832	-	-	ENSMUST00000171132	18-408	-	387.517	114.278	414.258	OK	71.78936151
CUFF.1821	-	-	CUFF.1821	-	-	ENSMUST00000165878	480-1631	-	387.958	256.53	469.499	OK	71.87105885
CUFF.702	-	-	CUFF.702	-	-	ENSMUST00000044277	41-675	-	387.995	184.53	439.358	OK	71.87791327
CUFF.976	-	-	CUFF.976	-	-	ENSMUST00000149349	2050-3200	-	388.368	256.753	469.907	OK	71.94701329
CUFF.685	-	-	CUFF.685	-	-	ENSMUST00000120992	336-1356	-	388.794	245.782	453.331	OK	72.02593181
CUFF.771	-	-	CUFF.771	-	-	ENSMUST00000020653	7-597	-	388.922	179.407	443.796	OK	72.04964442
CUFF.374	-	-	CUFF.374	-	-	ENSMUST00000025408	582-1444	-	389.018	226.203	484.721	OK	72.06742887
CUFF.1604	-	-	CUFF.1604	-	-	ENSMUST00000047356	19-852	-	389.24	220.702	468.156	OK	72.10855543
CUFF.399	-	-	CUFF.399	-	-	ENSMUST00000026937	15-504	-	389.915	148.106	410.14	OK	72.23360238
CUFF.143	-	-	CUFF.143	-	-	ENSMUST00000161083	1152-2055	-	390.109	234.441	450.374	OK	72.2695418
CUFF.135	-	-	CUFF.135	-	-	ENSMUST00000174259	63-408	-	390.407	80.74	387.552	OK	72.32474771
CUFF.142	-	-	CUFF.142	-	-	ENSMUST00000161083	22-1037	-	391.189	246.993	455.565	OK	72.46961692
CUFF.1810	-	-	CUFF.1810	-	-	ENSMUST00000029147	722-1167	-	391.748	137.712	425.654	OK	72.57317432
CUFF.838	-	-	CUFF.838	-	-	ENSMUST00000004389	2-361	-	392.04	93.1097	356.92	OK	72.6272687
CUFF.562	-	-	CUFF.562	-	-	ENSMUST00000073791	0-459	-	392.086	133.511	424.809	OK	72.63579042
CUFF.458	-	-	CUFF.458	-	-	ENSMUST00000102604	159-689	-	392.139	157.672	441.48	OK	72.64560892
CUFF.422	-	-	CUFF.422	-	-	ENSMUST00000039763	82-512	-	393.088	129.56	401.635	OK	72.82141567
CUFF.441	-	-	CUFF.441	-	-	ENSMUST00000018851	1912-2285	-	393.095	89.6149	403.267	OK	72.82271245
CUFF.246	-	-	CUFF.246	-	-	ENSMUST00000025649	15-459	-	393.375	138.022	426.613	OK	72.87458378
CUFF.311	-	-	CUFF.311	-	-	ENSMUST00000183887	2-644	-	393.618	190.909	477.272	OK	72.91960068
CUFF.684	-	-	CUFF.684	-	-	ENSMUST00000029386	11-1841	-	393.834	298.341	468.822	OK	72.95961571
CUFF.463	-	-	CUFF.463	-	-	ENSMUST00000032151	12-583	-	393.867	175.62	429.294	OK	72.96572911
CUFF.1240	-	-	CUFF.1240	-	-	ENSMUST00000023269	54-455	-	394.258	111.143	402.895	OK	73.03816372
CUFF.525	-	-	CUFF.525	-	-	ENSMUST00000020289	1668-2026	-	394.508	93.3697	357.917	OK	73.0844774
CUFF.731	-	-	CUFF.731	-	-	ENSMUST00000065587	463-821	-	394.508	93.3697	357.917	OK	73.0844774
CUFF.583	-	-	CUFF.583	-	-	ENSMUST00000032981	324-739	-	394.587	120.818	402.727	OK	73.09911253
CUFF.357	-	-	CUFF.357	-	-	ENSMUST00000037865	730-1102	-	395.388	89.8558	404.351	OK	73.24750157
CUFF.534	-	-	CUFF.534	-	-	ENSMUST00000030010	5505-5848	-	395.763	81.2108	389.812	OK	73.3169721
CUFF.1545	-	-	CUFF.1545	-	-	ENSMUST00000028551	21-364	-	395.763	81.2108	389.812	OK	73.3169721
CUFF.1184	-	-	CUFF.1184	-	-	ENSMUST00000078528	451-837	-	395.924	115.462	418.551	OK	73.34679812
CUFF.1340	-	-	CUFF.1340	-	-	ENSMUST00000005077	5-630	-	396.274	187.188	445.685	OK	73.41163728
CUFF.1407	-	-	CUFF.1407	-	-	ENSMUST00000025906	846-1260	-	396.454	121.11	403.7	OK	73.44498313
CUFF.231	-	-	CUFF.231	-	-	ENSMUST00000077271	616-973	-	397.005	93.6313	358.92	OK	73.54705849
CUFF.688	-	-	CUFF.688	-	-	ENSMUST00000035105	2-864	-	397.475	232.666	523.499	OK	73.63412822
CUFF.1149	-	-	CUFF.1149	-	-	ENSMUST00000046951	12-397	-	398.081	115.762	419.638	OK	73.74639259
CUFF.662	-	-	CUFF.662	-	-	ENSMUST00000040344	0-623	-	398.163	187.789	447.116	OK	73.76158348
CUFF.1408	-	-	CUFF.1408	-	-	ENSMUST00000173635	12-453	-	398.338	138.961	429.515	OK	73.79400306
CUFF.211	-	-	CUFF.211	-	-	ENSMUST00000144942	2564-2906	-	398.492	81.4483	390.952	OK	73.82253229
CUFF.1759	-	-	CUFF.1759	-	-	ENSMUST00000085701	3156-3498	-	398.492	81.4483	390.952	OK	73.82253229
CUFF.128	-	-	CUFF.128	-	-	ENSMUST00000102727	24-380	-	399.532	93.8943	359.928	OK	74.01519722
CUFF.1387	-	-	CUFF.1387	-	-	ENSMUST00000020637	2-456	-	399.904	134.982	429.487	OK	74.08411199
CUFF.951	-	-	CUFF.951	-	-	ENSMUST00000040518	0-384	-	400.261	116.064	420.731	OK	74.15024793
CUFF.1715	-	-	CUFF.1715	-	-	ENSMUST00000027856	1413-1811	-	400.298	111.981	405.932	OK	74.15710235
CUFF.432	-	-	CUFF.432	-	-	ENSMUST00000096433	580-1228	-	400.834	197.738	464.255	OK	74.25639889
CUFF.1276	-	-	CUFF.1276	-	-	ENSMUST00000072566	91-432	-	401.256	81.6871	392.098	OK	74.3345764
CUFF.451	-	-	CUFF.451	-	-	ENSMUST00000107887	26-493	-	401.316	143.154	441.39	OK	74.34569168
CUFF.847	-	-	CUFF.847	-	-	ENSMUST00000050467	71-538	-	401.316	143.154	441.39	OK	74.34569168
CUFF.825	-	-	CUFF.825	-	-	ENSMUST00000029256	633-1197	-	401.509	177.8	434.622	OK	74.38144585
CUFF.325	-	-	CUFF.325	-	-	ENSMUST00000077389	0-425	-	401.944	131.084	406.36	OK	74.46203166
CUFF.153	-	-	CUFF.153	-	-	ENSMUST00000017946	96-451	-	402.089	94.1588	360.942	OK	74.48889359
CUFF.1122	-	-	CUFF.1122	-	-	ENSMUST00000075895	476-887	-	402.164	121.994	406.647	OK	74.5027877
CUFF.1724	-	-	CUFF.1724	-	-	ENSMUST00000039818	877-1274	-	402.352	112.263	406.954	OK	74.53761559
CUFF.1640	-	-	CUFF.1640	-	-	ENSMUST00000106471	4-387	-	402.464	116.367	421.83	OK	74.55836412
CUFF.89	-	-	CUFF.89	-	-	ENSMUST00000030434	31-511	-	402.595	150.883	417.83	OK	74.58263249
CUFF.1431	-	-	CUFF.1431	-	-	ENSMUST00000061856	Mar-82	-	403.92	323.611	474.181	OK	74.82809503
CUFF.608	-	-	CUFF.608	-	-	ENSMUST00000101800	2-342	-	404.055	81.9274	393.251	OK	74.85310442
CUFF.401	-	-	CUFF.401	-	-	ENSMUST00000112312	3-413	-	404.103	122.292	407.639	OK	74.86199664
CUFF.1388	-	-	CUFF.1388	-	-	ENSMUST00000020637	745-1155	-	404.103	122.292	407.639	OK	74.86199664
CUFF.323	-	-	CUFF.323	-	-	ENSMUST00000170833	1700-2137	-	405.154	140.233	433.446	OK	75.05669938
CUFF.1663	-	-	CUFF.1663	-	-	ENSMUST00000094695	31-1128	-	405.165	264.079	477.374	OK	75.05873718
CUFF.1851	-	-	CUFF.1851	-	-	ENSMUST00000038374	502-2162	-	405.375	302.046	496.697	OK	75.09764067
CUFF.907	-	-	CUFF.907	-	-	ENSMUST00000021667	58-453	-	406.523	112.832	409.015	OK	75.31031312
CUFF.1618	-	-	CUFF.1618	-	-	ENSMUST00000026665	8-347	-	406.89	82.1691	394.411	OK	75.37830161
CUFF.929	-	-	CUFF.929	-	-	ENSMUST00000043150	1680-2047	-	407.242	91.08	409.86	OK	75.44351128
CUFF.711	-	-	CUFF.711	-	-	ENSMUST00000036248	11-364	-	407.296	94.6923	362.987	OK	75.45351503
CUFF.343	-	-	CUFF.343	-	-	ENSMUST00000026625	26-639	-	407.88	190.852	454.41	OK	75.5617038
CUFF.722	-	-	CUFF.722	-	-	ENSMUST00000096255	88-578	-	407.983	159.173	432.042	OK	75.58078504
CUFF.1256	-	-	CUFF.1256	-	-	ENSMUST00000155873	31-466	-	408.65	140.877	435.439	OK	75.70434995
CUFF.516	-	-	CUFF.516	-	-	ENSMUST00000029082	7-510	-	408.875	166.135	443.027	OK	75.74603227
CUFF.239	-	-	CUFF.239	-	-	ENSMUST00000047620	1388-1768	-	409.217	117.286	425.16	OK	75.80938939
CUFF.594	-	-	CUFF.594	-	-	ENSMUST00000063854	738-1076	-	409.762	82.4122	395.578	OK	75.91035322
CUFF.528	-	-	CUFF.528	-	-	ENSMUST00000063117	198-632	-	410.42	141.202	436.443	OK	76.03225084
CUFF.1332	-	-	CUFF.1332	-	-	ENSMUST00000031583	5963-7345	-	411.181	290.243	499.864	OK	76.1732297
CUFF.457	-	-	CUFF.457	-	-	ENSMUST00000030583	2-720	-	411.262	217.256	488.826	OK	76.18823534
CUFF.146	-	-	CUFF.146	-	-	ENSMUST00000070481	97-530	-	412.206	141.528	437.451	OK	76.36311581
CUFF.281	-	-	CUFF.281	-	-	ENSMUST00000110612	18-369	-	412.632	95.2318	365.055	OK	76.44203433
CUFF.1729	-	-	CUFF.1729	-	-	ENSMUST00000068725	2-339	-	412.672	82.6567	396.752	OK	76.44944452
CUFF.1305	-	-	CUFF.1305	-	-	ENSMUST00000081894	2357-2992	-	412.903	201.786	473.76	OK	76.49223837
CUFF.837	-	-	CUFF.837	-	-	ENSMUST00000018430	265-711	-	413.083	137.403	437.191	OK	76.52558422
CUFF.748	-	-	CUFF.748	-	-	ENSMUST00000034552	0-567	-	413.513	186.685	461.799	OK	76.60524376
CUFF.121	-	-	CUFF.121	-	-	ENSMUST00000090488	0-432	-	414.007	141.856	438.463	OK	76.6967596
CUFF.5	-	-	CUFF.5	-	-	ENSMUST00000082409	186-779	-	414.516	197.289	469.735	OK	76.79105426
CUFF.163	-	-	CUFF.163	-	-	ENSMUST00000024954	1331-1695	-	414.685	91.8307	413.238	OK	76.82236231
CUFF.646	-	-	CUFF.646	-	-	ENSMUST00000170157	124-488	-	414.685	91.8307	413.238	OK	76.82236231
CUFF.1219	-	-	CUFF.1219	-	-	ENSMUST00000034808	58-771	-	415.296	218.779	492.254	OK	76.93555296
CUFF.1654	-	-	CUFF.1654	-	-	ENSMUST00000027114	12-362	-	415.349	95.5039	366.098	OK	76.94537146
CUFF.31	-	-	CUFF.31	-	-	ENSMUST00000130166	0-498	-	415.81	167.803	447.475	OK	77.0307739
CUFF.1780	-	-	CUFF.1780	-	-	ENSMUST00000043237	193-624	-	415.824	142.185	439.481	OK	77.03336746
CUFF.1168	-	-	CUFF.1168	-	-	ENSMUST00000021412	2-446	-	416.514	138.022	439.16	OK	77.16119324
CUFF.730	-	-	CUFF.730	-	-	ENSMUST00000021514	499-1089	-	417.731	198.292	472.124	OK	77.38664826
CUFF.875	-	-	CUFF.875	-	-	ENSMUST00000113825	2870-3526	-	418.361	212.312	492.563	OK	77.50335874
CUFF.696	-	-	CUFF.696	-	-	ENSMUST00000163279	77-718	-	419.97	208.589	478.016	OK	77.80143362
CUFF.1356	-	-	CUFF.1356	-	-	ENSMUST00000033739	5-460	-	420.444	146.929	453.031	OK	77.88924437
CUFF.515	-	-	CUFF.515	-	-	ENSMUST00000166360	211-559	-	420.884	96.0528	368.202	OK	77.97075645
CUFF.915	-	-	CUFF.915	-	-	ENSMUST00000003038	266-614	-	420.884	96.0528	368.202	OK	77.97075645
CUFF.182	-	-	CUFF.182	-	-	ENSMUST00000108858	315-902	-	420.997	199.305	474.537	OK	77.99169024
CUFF.297	-	-	CUFF.297	-	-	ENSMUST00000066587	38-572	-	421.083	177.356	479.904	OK	78.00762215
CUFF.1484	-	-	CUFF.1484	-	-	ENSMUST00000029770	47-1489	-	422.746	305.211	502.246	OK	78.31570078
CUFF.741	-	-	CUFF.741	-	-	ENSMUST00000060223	354-781	-	423.252	143.517	443.597	OK	78.40943968
CUFF.1827	-	-	CUFF.1827	-	-	ENSMUST00000004316	4-1326	-	423.273	294.988	505.694	OK	78.41333003
CUFF.1419	-	-	CUFF.1419	-	-	ENSMUST00000102762	220-1239	-	423.417	267.892	513.915	OK	78.44000671
CUFF.932	-	-	CUFF.932	-	-	ENSMUST00000103142	1494-1894	-	424.555	125.349	417.83	OK	78.65082661
CUFF.1398	-	-	CUFF.1398	-	-	ENSMUST00000002925	384-784	-	424.555	125.349	417.83	OK	78.65082661
CUFF.1599	-	-	CUFF.1599	-	-	ENSMUST00000064910	648-1008	-	425.02	92.851	417.83	OK	78.73697006
CUFF.1761	-	-	CUFF.1761	-	-	ENSMUST00000179990	23-449	-	425.15	143.854	444.639	OK	78.76105318
CUFF.175	-	-	CUFF.175	-	-	ENSMUST00000034955	414-760	-	426.558	96.608	370.331	OK	79.02189185
CUFF.925	-	-	CUFF.925	-	-	ENSMUST00000076587	70-495	-	427.065	144.192	445.685	OK	79.11581601
CUFF.760	-	-	CUFF.760	-	-	ENSMUST00000036584	463-1292	-	427.339	248.648	470.415	OK	79.16657581
CUFF.1728	-	-	CUFF.1728	-	-	ENSMUST00000034756	529-1019	-	427.411	170.543	454.781	OK	79.17991415
CUFF.375	-	-	CUFF.375	-	-	ENSMUST00000025408	1781-2401	-	427.764	206.668	485.222	OK	79.24530907
CUFF.52	-	-	CUFF.52	-	-	ENSMUST00000040687	4-336	-	427.804	83.9015	402.727	OK	79.25271926
CUFF.1049	-	-	CUFF.1049	-	-	ENSMUST00000042251	570-955	-	428.702	115.762	419.638	OK	79.41907802
